cluster	status	loglr	df	p	p.adjust	genes
chr1:clu_953_NA	Success	11.100551197563	1	2.45532777660985e-06	0.000211508949899391	AT1G25420
chr1:clu_954_NA	Success	0.591450207606783	1	0.276766318729704	0.512880916792358	AT1G25520
chr1:clu_955_NA	Success	0.0300882617373759	1	0.806217155230052	0.913917259329154	AT1G25570
chr1:clu_956_NA	Success	2.72456770719066	1	0.0195780134678333	0.0882327512788002	PERK10
chr1:clu_957_NA	Success	0.0968667757316837	1	0.65982721256821	0.839046413282646	PERK10
chr1:clu_958_NA	Success	1.13957432349079	1	0.131123833426275	0.317540849622667	AT1G26170
chr1:clu_959_NA	Success	3.71202554417383	1	0.00643577553741913	0.0405938561617546	AT1G26208
chr1:clu_960_NA	Success	0.000728658275448879	1	0.969548300444934	0.98753287498549	AT1G26208
chr1:clu_961_NA	Success	0.0699838391250296	1	0.708313146593138	0.863380259842572	CPN60B4
chr1:clu_962_NA	Success	0.061217710801003	1	0.726407943380931	0.871454201627984	CPN60B4
chr1:clu_963_NA	Success	0.313691202836111	1	0.4283170934062	0.659292179415088	UPS5
chr1:clu_964_NA	Success	0.315655188809757	1	0.426875065855795	0.658522069691239	AT1G26470
chr1:clu_965_NA	Success	1.24776624625352	1	0.114169755052862	0.294078422157747	BGLU40
chr1:clu_966_NA	Success	3.37639932379147	1	0.00936007535064447	0.0529773931736853	AT1G26850
chr1:clu_967_NA	Success	1.10857347820343	1	0.136485073568391	0.325686454060715	AT1G27330
chr1:clu_968_NA	Not enough valid samples	NA	NA	NA	NA	SPL11
chr1:clu_969_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SPL10
chr1:clu_970_NA	Success	0.00120280357037927	1	0.960881849080867	0.982142939505361	TOM20-2
chr1:clu_971_NA	Success	0.998299223424254	1	0.157652660356645	0.357117033039281	APT1
chr1:clu_972_NA	Success	0.0935549068466912	1	0.665333059847377	0.843246026398408	MNS5
chr1:clu_973_NA	Success	8.00232625793041	1	6.31870140654304e-05	0.00190508847407273	MNS5
chr1:clu_974_NA	Success	0.0457690077305983	1	0.762230917940551	0.892822928356939	AT1G27595
chr1:clu_975_NA	Success	1.60765644210011	1	0.0729522427770256	0.222663521891826	CYCT1-3
chr1:clu_976_NA	Success	0.297006932703312	1	0.440871165803705	0.669604057062054	NA
chr1:clu_977_NA	Success	0.260073626810765	1	0.470778874551915	0.699763870219038	AT1G28090
chr1:clu_978_NA	Success	0.932082284083435	2	0.393732992241131	0.627433917339857	AT1G28090
chr1:clu_979_NA	Success	6.04705248135404	1	0.000505814900519972	0.0074030675974161	AT1G28100
chr1:clu_980_NA	Success	1.21851045665335	3	0.486780398304973	0.711411973286231	NA
chr1:clu_981_NA	Success	2.92576031157796	2	0.0536239055332843	0.180240886491474	NA
chr1:clu_982_NA	Success	7.08434353668963e-06	1	0.996996664564403	0.99832113705137	DEG15
chr1:clu_983_NA	Success	0.200760962520235	1	0.52630431635378	0.741152505281013	DEG15
chr1:clu_984_NA	Success	10.1358535297823	2	3.96327988082508e-05	0.00143471741420483	DYL1
chr1:clu_985_NA	Success	1.03857641899413	5	0.838369792999413	0.927250523071618	AT1G28395
chr1:clu_986_NA	Not enough valid samples	NA	NA	NA	NA	AT1G28410
chr1:clu_987_NA	Success	2.40421879186502	1	0.0283207114325365	0.115700467437802	VOZ1
chr1:clu_988_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_989_NA	Success	0.608774247977067	1	0.269842297738149	0.507739248939101	AT1G28710
chr1:clu_990_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT1G28710
chr1:clu_991_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_992_NA	Success	2.75390545855421	1	0.0189317276874705	0.08635273672878	AT1G29040
chr1:clu_993_NA	Success	0.72203213592752	1	0.229482783599623	0.46218476456437	AT1G29040
chr1:clu_994_NA	Success	0.114619821643259	1	0.632088195510126	0.821442202354755	AT1G29120
chr1:clu_995_NA	Success	2.28129682035024	1	0.0326775509026094	0.128480035470101	AT1G29120
chr1:clu_996_NA	Success	1.61551600271173	1	0.072255141804022	0.221166753846829	WRKY65
chr1:clu_997_NA	Success	0.353038847668827	1	0.400749005229422	0.635930282926188	AT1G29310
chr1:clu_998_NA	Success	0.000120072473436039	1	0.987635988343973	0.994624051779489	AT1G29320
chr1:clu_999_NA	Success	0.041244688953924	1	0.773951804686932	0.898639624126874	AT1G29357
chr2:clu_1_NA	Success	1.23419119498809	1	0.116157413735058	0.297295927343973	AT2G01100
chr2:clu_10_NA	Success	0.600979669529011	1	0.272930420955315	0.509842143234372	MPK17
chr2:clu_100_NA	Not enough valid samples	NA	NA	NA	NA	AT2G16405
chr2:clu_101_NA	Success	0.263935253489194	1	0.467503520972256	0.696404701448296	TOC132
chr2:clu_102_NA	Success	0.331695510726632	1	0.415365331696834	0.648873821277697	AT2G16900
chr2:clu_103_NA	Not enough valid samples	NA	NA	NA	NA	UBC23
chr2:clu_104_NA	Success	1.58817902841957	1	0.0747110792625075	0.226332678389762	AT2G16930
chr2:clu_105_NA	Success	2.0275979578322	2	0.131651373802251	0.318258507787972	AT2G16940
chr2:clu_106_NA	Success	4.33098602503719	2	0.0131545703575164	0.0669949824795807	AT2G16940
chr2:clu_107_NA	Success	0.0627002401782306	1	0.723249476925807	0.871335085733173	AT2G16940
chr2:clu_108_NA	Success	0.00655553892494254	1	0.908838580886443	0.958624329344006	AT2G16940
chr2:clu_109_NA	Success	0.00466295964631058	1	0.923067246800186	0.965665423005746	AT2G17033
chr2:clu_11_NA	Not enough valid samples	NA	NA	NA	NA	AT2G01460
chr2:clu_110_NA	Success	0.0947201113248752	1	0.66338292419752	0.842573853407938	IDH2
chr2:clu_111_NA	Success	0.625663003267363	1	0.263299368279395	0.499904027306283	DSK2A
chr2:clu_112_NA	Success	0.000138137620524503	1	0.986738548917823	0.994624051779489	AT2G17220
chr2:clu_113_NA	Success	0.00234750321709498	1	0.945371606655605	0.97445996378347	AT2G17240
chr2:clu_114_NA	Success	4.39727768159071	1	0.00302130872385893	0.0239716994800912	AT2G17320
chr2:clu_115_NA	Success	4.80794779356245	1	0.00192900368125598	0.017703655257743	AT2G17340
chr2:clu_116_NA	Not enough valid samples	NA	NA	NA	NA	AT2G17500
chr2:clu_117_NA	Success	0.379886402402718	1	0.383399632150131	0.619565466237415	AT2G17540
chr2:clu_118_NA	Success	1.94888245412898	1	0.0483503918139426	0.16872272143407	SAT2
chr2:clu_119_NA	Success	0.188305048196895	1	0.539423062349084	0.751900385105173	VPS35A
chr2:clu_12_NA	Success	0.83429580132966	1	0.196447283898768	0.4179876929815	AT2G01460
chr2:clu_120_NA	Success	4.1207655090426	1	0.00409425825152509	0.0297450328393931	AT2G17970
chr2:clu_121_NA	Success	1.15324374231923	1	0.128834893168304	0.313612529103108	AT2G18245
chr2:clu_122_NA	Success	2.25174713550734	1	0.0338256649759624	0.131423169977483	TULP2
chr2:clu_123_NA	Success	0.00650598800206126	1	0.909182264912833	0.958624329344006	HBI1
chr2:clu_124_NA	Not enough valid samples	NA	NA	NA	NA	CBP60C
chr2:clu_125_NA	Success	10.6599961124696	2	2.34651055047041e-05	0.00105592974771168	AHA1
chr2:clu_126_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr2:clu_127_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr2:clu_128_NA	Success	5.93331844691784	3	0.0078542523817841	0.0473611418621581	NAP1;2
chr2:clu_129_NA	Success	0.803061432716731	1	0.205037665218373	0.429425945588049	RPL28A
chr2:clu_13_NA	Success	0.0257128841889198	1	0.820600645685467	0.917356672874187	STL2P
chr2:clu_130_NA	Success	0.325402297063874	1	0.419825162993337	0.651117729642444	GC1
chr2:clu_131_NA	Success	0.0623720276462052	1	0.723945071231044	0.871335085733173	AT2G20050
chr2:clu_132_NA	Success	2.69474509149993	1	0.0202583887686472	0.0908914317521893	AT2G20050
chr2:clu_133_NA	Success	0.0732442386967307	1	0.701913938396216	0.862008180396097	PIF1
chr2:clu_134_NA	Success	0.0797923897627015	1	0.689539088096364	0.854059564412948	CLASP
chr2:clu_135_NA	Not enough valid samples	NA	NA	NA	NA	XI-G
chr2:clu_136_NA	Success	0.186009354095972	1	0.541905950284329	0.753966977437588	AT2G20390
chr2:clu_137_NA	Success	0.158134168966512	1	0.573858914956592	0.778588045633712	NOP10
chr2:clu_138_NA	Success	7.9004203098209	1	7.03712361343655e-05	0.00198289043873936	GLK1
chr2:clu_139_NA	Success	0.0572677860913018	1	0.735038382408983	0.876967131683265	GLK1
chr2:clu_14_NA	Success	2.53052575463073	1	0.0244693873255699	0.10464567771148	SKIP28
chr2:clu_140_NA	Success	3.11943530681719	3	0.100549672673195	0.275347196284907	NFD6
chr2:clu_141_NA	Success	0.0266427320582636	1	0.817441867100085	0.916302810426579	AT2G20650
chr2:clu_142_NA	Success	0.0225687402651857	1	0.831751432186583	0.92359490417735	AP5M
chr2:clu_143_NA	Success	1.28857594973371	1	0.108416576873897	0.285481204606811	AT2G20820
chr2:clu_144_NA	Success	5.88129562103984	1	0.000604330368154067	0.00820745972965996	THF1
chr2:clu_145_NA	Success	0.540609788882193	1	0.298424888281021	0.537258970027881	AT2G20950
chr2:clu_146_NA	Success	1.6767813217823	1	0.067059730467574	0.211230265169899	XCT
chr2:clu_147_NA	Success	0.214301873569639	2	0.807104704665933	0.913917259329154	TIM
chr2:clu_148_NA	Success	9.72577277076027	1	1.03184309885974e-05	0.000622201388612422	GC1
chr2:clu_149_NA	Success	1.88315646092492	1	0.0522947879592096	0.177355214507331	AT2G21300
chr2:clu_15_NA	Success	0.0978655229078811	1	0.658188915399086	0.838023471253482	VAC14
chr2:clu_150_NA	Success	5.27050640074481	1	0.00116754422550628	0.0130375771848201	XK-1
chr2:clu_151_NA	Success	3.98167643609486	1	0.00477339089320121	0.0325449534555128	AT2G21380
chr2:clu_152_NA	Success	22.2219121044627	4	5.18852809376262e-09	2.14054592821161e-06	AT2G21385
chr2:clu_153_NA	Success	0.0707541911823455	1	0.706786057100972	0.862748345102827	AT2G21385
chr2:clu_154_NA	Success	0.650205721149689	1	0.254138082618553	0.491485772350826	SFH8
chr2:clu_155_NA	Not enough valid samples	NA	NA	NA	NA	SFH3
chr2:clu_156_NA	Not enough valid samples	NA	NA	NA	NA	APL4
chr2:clu_157_NA	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr2:clu_158_NA	Success	5.8595843198982	1	0.000618595837737967	0.00836352668511198	RBG7
chr2:clu_159_NA	Success	0.0396695491062928	1	0.77819504991793	0.900132879364432	MGP1
chr2:clu_16_NA	Success	0.448793777767037	2	0.638397736926765	0.825726802588673	AHK4
chr2:clu_160_NA	Not enough valid samples	NA	NA	NA	NA	SK1
chr2:clu_161_NA	Success	5.81748551569831	2	0.0029750765307359	0.0238047247619098	AT2G21960
chr2:clu_162_NA	Success	0.563228161036648	1	0.288532475938972	0.525368072516745	RKP
chr2:clu_163_NA	Success	0.950320923335141	1	0.168006493570476	0.372729638053706	TPPE
chr2:clu_164_NA	Success	0.658467440214892	1	0.251142885518369	0.487470637181882	AT2G22425
chr2:clu_165_NA	Not enough valid samples	NA	NA	NA	NA	AT2G22530
chr2:clu_166_NA	Not enough valid samples	NA	NA	NA	NA	AT2G22530
chr2:clu_167_NA	Success	2.07295648596531	1	0.0417351436678726	0.152522979586225	SVP
chr2:clu_168_NA	Not enough valid samples	NA	NA	NA	NA	AT2G22650
chr2:clu_169_NA	Success	2.60308533372643	1	0.0225068538244148	0.0984879017135133	IAA8
chr2:clu_17_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	IDD4
chr2:clu_170_NA	Success	1.20914679894372	1	0.119925502202237	0.302080109625266	IAA8
chr2:clu_171_NA	Success	0.0280209014284196	1	0.812865096375519	0.915780287778215	AT2G22720
chr2:clu_172_NA	Success	4.21955094006785	1	0.00367237574284199	0.0272909128570824	AT2G22720
chr2:clu_173_NA	Not enough valid samples	NA	NA	NA	NA	AT2G22730
chr2:clu_174_NA	Success	1.04243138816992	2	0.352596340330156	0.590927162921301	SCPL12
chr2:clu_175_NA	Success	2.08786425639917	1	0.0410069294361527	0.150408628041363	SCPL13
chr2:clu_176_NA	Success	1.92179346134003	2	0.146344263851608	0.341391780399399	SCPL13
chr2:clu_177_NA	Success	0.928077277675357	1	0.173069276540526	0.380600925433761	SCPL8
chr2:clu_178_NA	Not enough valid samples	NA	NA	NA	NA	PUB4
chr2:clu_179_NA	Success	0.666666244512783	1	0.248213228755495	0.483942024703489	RER1C
chr2:clu_18_NA	Success	4.23149621748632	1	0.00362445067157225	0.0271159274808693	GSTZ1
chr2:clu_180_NA	Not enough valid samples	NA	NA	NA	NA	CLF
chr2:clu_181_NA	Success	0.103497569504725	1	0.649132847253302	0.833888169777888	AT2G23390
chr2:clu_182_NA	Success	1.42156243838528	1	0.0917655951487419	0.261012518276846	NAPRT2
chr2:clu_183_NA	Success	0.959271937969874	1	0.16601727146214	0.369676568285341	NAPRT2
chr2:clu_184_NA	Success	0.40369202914809	1	0.368894786594318	0.605783105436748	MES2
chr2:clu_185_NA	Not enough valid samples	NA	NA	NA	NA	SUVR5
chr2:clu_186_NA	Success	4.53487562714298	1	0.00259872417624501	0.0218033533037241	AT2G23790
chr2:clu_187_NA	Success	0.238759071602317	1	0.489548651608078	0.71210251343992	AT2G23910
chr2:clu_188_NA	Success	1.87489344299335	1	0.0528142448034107	0.178514515787313	CNGC6
chr2:clu_189_NA	Success	1.22667192784607	1	0.117274803196225	0.298887178052931	CNGC6
chr2:clu_19_NA	Success	6.1914458768797e-05	1	0.991121448119307	0.996409191757155	AT2G02410
chr2:clu_190_NA	Success	2.91724509000255	3	0.119946243398148	0.302080109625266	AT2G23985
chr2:clu_191_NA	Success	5.56663893805393	3	0.0110265956472173	0.0591551350113171	AT2G23985
chr2:clu_192_NA	Success	0.691890638470824	1	0.239458106968872	0.474665478311078	AT2G24040
chr2:clu_193_NA	Success	0.0226013063480366	1	0.831631903597358	0.92359490417735	AT2G24060
chr2:clu_194_NA	Not enough valid samples	NA	NA	NA	NA	ALDH11A3
chr2:clu_195_NA	Success	0.170802732778768	1	0.558903979503885	0.766802354161226	AT2G24395
chr2:clu_196_NA	Success	0.115628401541613	1	0.630593489848768	0.820024651540211	AT2G24755
chr2:clu_197_NA	Success	2.98928533464624	1	0.014480733143442	0.0713123480194741	AT2G24755
chr2:clu_198_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr2:clu_199_NA	Success	3.10402204239523	1	0.0127171065314873	0.0655420105853578	GPX1
chr2:clu_2_NA	Success	7.00731062382619	1	0.000181394612992679	0.00368256318655895	AT2G01220
chr2:clu_20_NA	Success	0.0149183021618171	1	0.862861496744129	0.932764035795237	AT2G02410
chr2:clu_200_NA	Not enough valid samples	NA	NA	NA	NA	PKL
chr2:clu_201_NA	Not enough valid samples	NA	NA	NA	NA	Phox1
chr2:clu_202_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT2G25420
chr2:clu_203_NA	Success	0.0191736926028909	1	0.844747232500608	0.929209071334473	AT2G25480
chr2:clu_204_NA	Success	0.00542198087237011	1	0.91706273588692	0.962852029679572	AT2G25510
chr2:clu_205_NA	Success	1.06479963722006	1	0.144478522514761	0.338200889271742	AT2G25625
chr2:clu_206_NA	Success	0.00610790797733785	1	0.911992879508128	0.960411642234371	emb2410
chr2:clu_207_NA	Not enough valid samples	NA	NA	NA	NA	AT2G25670
chr2:clu_208_NA	Success	3.3561777941398	1	0.00957471647732543	0.0533600188154088	AT2G25760
chr2:clu_209_NA	Not enough valid samples	NA	NA	NA	NA	PAPS2
chr2:clu_21_NA	Success	4.27678372097728	1	0.00344845766224568	0.0262553026557341	AL6
chr2:clu_210_NA	Success	1.970165720713	1	0.0471414886115706	0.16565453165954	AT2G25910
chr2:clu_211_NA	Success	0.112998974092875	1	0.634507299815421	0.823521097263666	AT2G25910
chr2:clu_212_NA	Success	0.0695242684295181	1	0.709228733372346	0.863620610305987	ELF3
chr2:clu_213_NA	Success	0.816176364920011	1	0.201377941565171	0.424880681468853	AT2G25970
chr2:clu_214_NA	Success	0.0436086182542255	1	0.767745127939908	0.894762876203642	JAL20
chr2:clu_215_NA	Success	0.0462585452011695	1	0.761001257590693	0.892769957834996	AT2G26030
chr2:clu_216_NA	Not enough valid samples	NA	NA	NA	NA	AT2G26200
chr2:clu_217_NA	Success	0.152039831072997	1	0.581336070821131	0.783867734134933	AT2G26200
chr2:clu_218_NA	Success	2.62890870232417	2	0.0721571642329258	0.221166753846829	AT2G26210
chr2:clu_219_NA	Success	1.16524296513052	1	0.126862269728099	0.311513691368237	3BETAHSD/D2
chr2:clu_22_NA	Success	0.639808491869587	1	0.257970262825604	0.494284966781197	CAND1
chr2:clu_220_NA	Success	3.23581983026838	2	0.0393279494765358	0.145847192708186	CID7
chr2:clu_221_NA	Success	1.48851178585085	1	0.0844544504544231	0.245782015559928	AT2G26340
chr2:clu_222_NA	Success	0.0410954026494039	1	0.774350163675495	0.898639624126874	AT2G26340
chr2:clu_223_NA	Success	0.582911325293367	1	0.28026123882334	0.516496109445214	PEX10
chr2:clu_224_NA	Success	0.255536473375059	1	0.474674754183209	0.702442145372743	AT2G26500
chr2:clu_225_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr2:clu_226_NA	Success	0.347341665534316	1	0.404575959730143	0.639977187086245	UROS
chr2:clu_227_NA	Success	6.41880088826369	1	0.000339722751818107	0.00581968236779314	UROS
chr2:clu_228_NA	Success	0.58079535809614	1	0.281135884053634	0.517475390977842	RPN13
chr2:clu_229_NA	Success	0.587990086812425	1	0.278175874250574	0.514540037340787	AT2G26600
chr2:clu_23_NA	Success	1.84201317555127	1	0.0549360372491217	0.183627663310534	AT2G02570
chr2:clu_230_NA	Success	3.15956915347442	1	0.0119441657560644	0.0625202426293996	HO1
chr2:clu_231_NA	Success	9.49666306800282	3	0.000274268955668851	0.00501164182631264	SCAB1
chr2:clu_232_NA	Success	2.22996605219504	1	0.0346988766885354	0.133610617134016	HMGCL
chr2:clu_233_NA	Success	4.09626509370477	1	0.00420632183875981	0.0301953817710972	AT2G26810
chr2:clu_234_NA	Not enough valid samples	NA	NA	NA	NA	GRV2
chr2:clu_235_NA	Success	3.24616777113869	1	0.0108340548801338	0.0587494163014451	ISPE
chr2:clu_236_NA	Success	9.25763172252005	2	9.53809464198179e-05	0.00241658448282144	CIPK3
chr2:clu_237_NA	Success	5.71465165165893	1	0.000722947889080813	0.00935488362909292	LHW,CPuORF6
chr2:clu_238_NA	Success	0.0458067088463849	1	0.76213596275258	0.892822928356939	AT2G27350
chr2:clu_239_NA	Success	6.56670454360574	3	0.00435680564258608	0.0306910490943856	AT2G27350
chr2:clu_24_NA	Success	0.480927604670427	1	0.326719901346256	0.567191991321469	AT2G02570
chr2:clu_240_NA	Success	0.0150107499594583	1	0.862441455760226	0.932764035795237	AT2G27385
chr2:clu_241_NA	Success	6.91578989746404	1	0.000199947194621396	0.00394013589400986	RPL10AB
chr2:clu_242_NA	Success	0.00556096790660376	1	0.916010341043463	0.962852029679572	RPP2B
chr2:clu_243_NA	Success	8.13350174113816	2	0.00029353850313858	0.00523679637256106	AT2G27730
chr2:clu_244_NA	Not enough valid samples	NA	NA	NA	NA	IPT2
chr2:clu_245_NA	Not enough valid samples	NA	NA	NA	NA	AT2G27900
chr2:clu_246_NA	Success	0.15132825922521	1	0.582221795396194	0.784464978351553	AT2G27980
chr2:clu_247_NA	Success	0.19854441611011	1	0.528596547747174	0.742992350329944	SYD
chr2:clu_248_NA	Success	0.785259139623861	1	0.210131762968195	0.438060999979298	SYD
chr2:clu_249_NA	Success	4.27149635734855	2	0.0139608770547689	0.0698043852738446	AT2G28310
chr2:clu_25_NA	Success	0.0316106412844306	1	0.801475161291433	0.911810877010425	TLP1
chr2:clu_250_NA	Success	0.981039865591669	1	0.161291069518069	0.361637408630068	AT2G28310
chr2:clu_251_NA	Success	5.6911558766987	1	0.000741467811035102	0.00946955976545212	AT2G28320
chr2:clu_252_NA	Success	7.22653492397637	1	0.000143695455715245	0.00318735626944628	AT2G28320
chr2:clu_253_NA	Success	5.12276723779102	1	0.00137015879480883	0.014567980776839	AT2G28360
chr2:clu_254_NA	Success	15.955668493722	2	1.17636262582294e-07	3.2243030153238e-05	RAP2-7
chr2:clu_255_NA	Not enough valid samples	NA	NA	NA	NA	ADCS
chr2:clu_256_NA	Not enough valid samples	NA	NA	NA	NA	ADCS
chr2:clu_257_NA	Success	5.41442024108449	1	0.000999311992771121	0.0116169779417891	APK1B
chr2:clu_258_NA	Not enough valid samples	NA	NA	NA	NA	AT2G28940
chr2:clu_259_NA	Success	0.409596485802894	1	0.36541622764858	0.603026779617114	APUM2
chr2:clu_26_NA	Success	0.0509517804215989	1	0.74955713555584	0.885040173796553	TLP1
chr2:clu_260_NA	Success	4.90785831534367	1	0.00173026842680068	0.0165611406565208	AT2G29210
chr2:clu_261_NA	Success	1.82645205959972	1	0.0559715351899741	0.185037476532644	AT2G29310
chr2:clu_262_NA	Success	4.42081537759634	1	0.00294435940500815	0.0236726496162655	SDR
chr2:clu_263_NA	Success	6.02186361155859	1	0.000519669577299865	0.00756910036501977	SMO2-1
chr2:clu_264_NA	Success	0.049485819002939	1	0.753067216016299	0.886913146987946	AT2G29590
chr2:clu_265_NA	Success	3.85470751277248	1	0.00549335503313877	0.0357720635527287	ANTR1
chr2:clu_266_NA	Success	1.27664695323062	1	0.110064572668835	0.288811737681929	ANTR1
chr2:clu_267_NA	Success	0.177360155317899	1	0.55145316261931	0.760929650021611	AT2G29970
chr2:clu_268_NA	Success	1.0356809995007	1	0.150087433979858	0.347285965809111	AT2G30170
chr2:clu_269_NA	Success	0.21653205816915	1	0.510489250589488	0.727031218954797	AT2G30170
chr2:clu_27_NA	Not enough valid samples	NA	NA	NA	NA	AT2G02770
chr2:clu_270_NA	Success	0.520265547630856	1	0.30769798537554	0.546676149621244	U2B''
chr2:clu_271_NA	Success	0.0370644634985524	1	0.785417282138642	0.90313345209738	FC2
chr2:clu_272_NA	Success	1.35428214194457	1	0.0998107836404021	0.274602663589066	TCL2
chr2:clu_273_NA	Success	5.0615350634132	1	0.00146424892885311	0.0149651204084479	AT2G30530
chr2:clu_274_NA	Not enough valid samples	NA	NA	NA	NA	AT2G30600
chr2:clu_275_NA	Success	0.498743219679227	2	0.607293414717048	0.802010357149321	AT2G30600
chr2:clu_276_NA	Success	5.46833713318733	2	0.00421824070171542	0.0302090159517149	AT2G30695
chr2:clu_277_NA	Success	1.03686022740544	2	0.354566193315939	0.592864788546755	AT2G30700
chr2:clu_278_NA	Success	0.36407937310311	1	0.393480662317153	0.627363403958867	AT2G30710
chr2:clu_279_NA	Success	3.98124244566515	1	0.00477568048577418	0.0325449534555128	PTI12
chr2:clu_28_NA	Not enough valid samples	NA	NA	NA	NA	AT2G02770
chr2:clu_280_NA	Success	0.125274658153359	1	0.616688552312986	0.809806613773368	NA
chr2:clu_281_NA	Success	6.35621618472219	1	0.00036323266793958	0.00604226023301354	ARPC1A
chr2:clu_282_NA	Success	5.60553482496888	1	0.00081310838149977	0.0100472203697615	ARPC1A
chr2:clu_283_NA	Success	5.0634960237515	1	0.00146113658043556	0.0149651204084479	AT2G31170
chr2:clu_284_NA	Success	1.02438042653301	1	0.152330127732985	0.348937172770822	AT2G31170
chr2:clu_285_NA	Not enough valid samples	NA	NA	NA	NA	RUS2
chr2:clu_286_NA	Success	1.45052371677795	1	0.0885220142003112	0.254491207192056	ARPC1B
chr2:clu_287_NA	Not enough valid samples	NA	NA	NA	NA	ARPC1B
chr2:clu_288_NA	Success	0.13836874058893	1	0.598847604147049	0.794970756666664	GLX2-5
chr2:clu_289_NA	Success	0.493070681018679	1	0.320687291531841	0.561156229813408	GLX2-5
chr2:clu_29_NA	Not enough valid samples	NA	NA	NA	NA	SUC3
chr2:clu_290_NA	Success	0.912712099287546	1	0.176668973825377	0.386429067731754	NTH1
chr2:clu_291_NA	Success	4.91411058850484	1	0.00171854468747794	0.0165013128431401	SCY2
chr2:clu_292_NA	Success	0.486698124256989	1	0.323834622454355	0.564487951778407	SCY2
chr2:clu_293_NA	Not enough valid samples	NA	NA	NA	NA	AT2G31560
chr2:clu_294_NA	Not enough valid samples	NA	NA	NA	NA	THG1
chr2:clu_295_NA	Not enough valid samples	NA	NA	NA	NA	THG1
chr2:clu_296_NA	Success	0.922507058160193	1	0.174364397430526	0.382890501276792	RPS3A
chr2:clu_297_NA	Success	0.0124376113505491	1	0.874678378589441	0.939083550689034	AT2G31800
chr2:clu_298_NA	Not enough valid samples	NA	NA	NA	NA	AT2G31840
chr2:clu_299_NA	Not enough valid samples	NA	NA	NA	NA	PARG1
chr2:clu_3_NA	Success	2.00512617144119	1	0.0452243816259897	0.161553922514643	AT2G01220
chr2:clu_30_NA	Not enough valid samples	NA	NA	NA	NA	AT2G02910
chr2:clu_300_NA	Success	0.0210156665391992	1	0.837560057216663	0.927250523071618	CNX2
chr2:clu_301_NA	Success	0.338010914412109	2	0.713187503833475	0.86554184367752	CALS2
chr2:clu_302_NA	Success	0.668162196818727	1	0.247683210364465	0.483656009876205	RAD50
chr2:clu_303_NA	Success	0.00372222381446363	1	0.931242873035272	0.969742494113854	AT2G32000
chr2:clu_304_NA	Success	0.0385710278168006	1	0.781208431117863	0.900912240969524	CVL1
chr2:clu_305_NA	Success	0.529445755597919	1	0.303468141732023	0.543353870011238	AT2G32040
chr2:clu_306_NA	Success	3.80258303348973	1	0.00582013034142637	0.0372562483639076	AT2G32040
chr2:clu_307_NA	Success	1.00384477381479	1	0.156503505527075	0.355314811117569	RPS12C
chr2:clu_308_NA	Success	0.639608631314331	1	0.258044622790582	0.494284966781197	PURA1
chr2:clu_309_NA	Success	0.0323812822804257	1	0.799120967889907	0.910416658998467	AT2G32160
chr2:clu_31_NA	Not enough valid samples	NA	NA	NA	NA	AT2G02960
chr2:clu_310_NA	Success	0.175874280236911	1	0.553124977502324	0.762190039839811	AT2G32170
chr2:clu_311_NA	Not enough valid samples	NA	NA	NA	NA	FRS2
chr2:clu_312_NA	Not enough valid samples	NA	NA	NA	NA	FRS2
chr2:clu_313_NA	Not enough valid samples	NA	NA	NA	NA	AT2G32295
chr2:clu_314_NA	Success	0.0444452340910999	1	0.76559246262935	0.894328273857996	THG2
chr2:clu_315_NA	Success	1.83550971982933	1	0.0553663101135121	0.184248813457217	THG2
chr2:clu_316_NA	Success	0.126485108636331	1	0.614991377886533	0.808634541791495	KAO2
chr2:clu_317_NA	Success	1.56221039654645	1	0.0771272759148322	0.230034472123055	AT2G32500
chr2:clu_318_NA	Success	2.10741666200266	1	0.040072002969135	0.147698152752985	AT2G32640
chr2:clu_319_NA	Success	3.94581246432881	2	0.0193355005817812	0.0876234174911085	LUH
chr2:clu_32_NA	Success	0.020934642663974	1	0.837869141059812	0.927250523071618	AT2G03140
chr2:clu_320_NA	Success	9.6883341029752e-05	1	0.988893797499728	0.994833099586813	LUH
chr2:clu_321_NA	Success	3.52114123332819	1	0.00796075168736581	0.047528052153283	LUH
chr2:clu_322_NA	Success	1.25978420443175	1	0.112441355309051	0.29225059160068	LUH
chr2:clu_323_NA	Success	0.0714028034520027	1	0.705507637707128	0.862472911846538	LUH
chr2:clu_324_NA	Success	0.695047688206898	1	0.238388993499261	0.47348011554695	KRP4
chr2:clu_325_NA	Not enough valid samples	NA	NA	NA	NA	AT2G32760
chr2:clu_326_NA	Success	0.105564152739305	1	0.645884483568621	0.832553107293456	AT2G32870
chr2:clu_327_NA	Success	1.16371025630684	1	0.127112358199766	0.311580292660403	COP1
