ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
425	"AT1G54920"	"AT1G54920"	chr1	+	20473790	20473982	20473790	20473952	20474050	20474267	425	8,9,11	27,31,22	16,17,16	2,6,5	129	99	1.10639275519e-10	2.38003092686e-10	0.185,0.182,0.277	0.86,0.685,0.711	-0.537
435	"AT1G44835"	"AT1G44835"	chr1	+	16941901	16942032	16941901	16942029	16942105	16942180	435	11,14,16	3,2,1	3,0,3	10,9,16	102	99	2.34035013591e-13	5.55083045056e-13	0.781,0.872,0.94	0.226,0.0,0.154	0.738
439	"AT1G47570"	"AT1G47570"	chr1	+	17478654	17479011	17478654	17478991	17479130	17479281	439	1,1,2	0,0,0	2,0,1	3,2,1	119	99	5.44443208295e-08	1.09480427755e-07	1.0,1.0,1.0	0.357,0.0,0.454	0.73
448	"AT1G51745"	"AT1G51745"	chr1	+	19191872	19192249	19191872	19192245	19192357	19193316	448	2,2,1	12,6,12	7,14,6	4,1,0	103	99	1.40033862284e-09	2.94389369574e-09	0.138,0.243,0.074	0.627,0.931,1.0	-0.701
449	"AT1G01040"	"DCL1"	chr1	+	27371	27536	27371	27533	27617	27713	449	4,6,6	1,0,0	0,0,0	1,3,2	102	99	0	0.0	0.795,1.0,1.0	0.0,0.0,0.0	0.932
459	"AT1G05230"	"HDG2"	chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	459	6,7,7	66,62,67	108,84,109	2,0,2	105	99	0	0.0	0.079,0.096,0.09	0.981,1.0,0.981	-0.899
463	"AT1G79700"	"AT1G79700"	chr1	-	29991803	29991880	29991833	29991880	29990335	29990825	463	14,8,14	1,0,0	0,0,2	14,14,13	129	99	0	0.0	0.915,1.0,1.0	0.0,0.0,0.106	0.936
464	"AT1G18730"	"PNSB4"	chr1	+	6461317	6461910	6461317	6461389	6461993	6462224	464	173,182,195	0,0,0	32,31,29	16,13,22	620	99	0	0.0	1.0,1.0,1.0	0.242,0.276,0.174	0.769
467	"AT1G70570"	"AT1G70570"	chr1	+	26610834	26611053	26610834	26610942	26611127	26611251	467	3,3,2	7,5,3	27,32,38	0,0,0	210	99	0	0.0	0.168,0.22,0.239	1.0,1.0,1.0	-0.791
469	"AT1G79230"	"STR1"	chr1	+	29802115	29802244	29802115	29802240	29802347	29802510	469	24,12,14	0,0,0	3,1,1	17,14,17	103	99	0	0.0	1.0,1.0,1.0	0.145,0.064,0.054	0.912
470	"AT1G04270"	"RPS15A"	chr1	-	1142575	1142633	1142578	1142633	1141603	1142100	470	3,1,4	4,2,6	3,2,5	6,3,5	102	99	0.977471258676	1.0	0.421,0.327,0.393	0.327,0.393,0.493	-0.024
475	"AT1G71820"	"SEC6"	chr1	+	27014114	27014294	27014114	27014228	27014635	27014719	475	8,8,13	3,3,7	10,11,6	5,1,4	165	99	0.634764730944	0.821199127445	0.615,0.615,0.527	0.545,0.868,0.474	-0.043
480	"AT1G18030"	"AT1G18030"	chr1	+	6206124	6206218	6206124	6206214	6206319	6206367	480	5,2,3	4,3,8	0,3,2	5,9,7	103	99	0.0488811631356	0.081468605226	0.546,0.391,0.265	0.0,0.243,0.215	0.248
486	"AT1G71691"	"AT1G71691"	chr1	-	26951160	26951547	26951164	26951547	26950937	26951059	486	1,2,4	34,38,29	31,31,31	2,1,2	103	99	0	0.0	0.027,0.048,0.117	0.937,0.968,0.937	-0.883
491	"AT1G28660"	"AT1G28660"	chr1	-	10072529	10072675	10072532	10072675	10072180	10072457	491	11,2,4	2,1,2	8,1,7	1,5,3	102	99	0.240461889879	0.354989263489	0.842,0.66,0.66	0.886,0.163,0.694	0.14
493	"AT1G21530"	"AEE10"	chr1	-	7546036	7546936	7546042	7546936	7545150	7545900	493	7,6,10	0,0,0	0,0,0	1,5,2	105	99	0	0.0	1.0,1.0,1.0	0.0,0.0,0.0	1.0
495	"AT1G21560"	"AT1G21560"	chr1	+	7554783	7555007	7554783	7554975	7555182	7556032	495	3,0,1	0,2,2	2,0,0	1,2,3	131	99	0.151721248307	0.23197050361	1.0,0.0,0.274	0.602,0.0,0.0	0.224
499	"AT1G33290"	"AT1G33290"	chr1	+	12075131	12075416	12075131	12075188	12075506	12075650	499	2,1,0	13,7,8	0,1,3	2,11,19	327	99	0.618061484146	0.810931734518	0.045,0.041,0.0	0.0,0.027,0.046	0.004
500	"AT1G74390"	"NEN3"	chr1	-	27963011	27963075	27963044	27963075	27962093	27962815	500	48,28,34	1,1,2	2,2,2	43,23,25	132	99	0	0.0	0.973,0.955,0.927	0.034,0.061,0.057	0.901
505	"AT1G23820"	"SPDS1"	chr1	+	8422167	8422367	8422167	8422363	8422447	8422571	505	6,2,6	3,3,3	5,6,5	2,3,1	103	99	0.303847142864	0.432397857153	0.658,0.391,0.658	0.706,0.658,0.828	-0.162
524	"AT1G73390"	"AT1G73390"	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	524	33,35,26	36,42,46	20,21,14	43,52,31	103	99	0.0167732876829	0.0290005441246	0.468,0.445,0.352	0.309,0.28,0.303	0.124
528	"AT1G35340"	"AT1G35340"	chr1	+	12978235	12978355	12978235	12978340	12978439	12978514	528	11,7,14	50,53,53	29,27,40	1,0,0	114	99	0	0.0	0.16,0.103,0.187	0.962,1.0,1.0	-0.837
529	"AT1G13170"	"ORP1D"	chr1	-	4490266	4490790	4490329	4490790	4489995	4490151	529	11,7,12	40,42,41	28,38,33	1,0,5	162	99	0	0.0	0.144,0.092,0.152	0.945,1.0,0.801	-0.786
533	"AT1G72930"	"TIR"	chr1	+	27439451	27439973	27439451	27439930	27440071	27440464	533	145,125,163	11,14,18	130,138,120	10,7,12	142	99	0.243695332233	0.354989263489	0.902,0.862,0.863	0.901,0.932,0.875	-0.027
534	"AT1G63770"	"AT1G63770"	chr1	-	23658411	23658526	23658415	23658526	23658215	23658332	534	70,64,49	13,12,5	4,3,6	103,165,137	103	99	0	0.0	0.838,0.837,0.904	0.036,0.017,0.04	0.829
542	"AT1G34350"	"AT1G34350"	chr1	+	12534900	12535081	12534900	12535006	12535395	12535544	542	0,0,0	5,7,2	3,2,6	0,0,0	174	99	0	0.0	0.0,0.0,0.0	1.0,1.0,1.0	-1.0
546	"AT1G11820"	"AT1G11820"	chr1	-	3991721	3993026	3991987	3993026	3991387	3991415	546	4,3,2	2,4,4	2,3,1	4,8,7	365	99	0.147903757186	0.228018292328	0.352,0.169,0.119	0.119,0.092,0.037	0.131
547	"AT1G74530"	"AT1G74530"	chr1	-	28010054	28010124	28010058	28010124	28009898	28009973	547	14,24,23	0,0,1	1,2,1	19,24,5	103	99	0	0.0	1.0,1.0,0.957	0.048,0.074,0.161	0.891
554	"AT1G11480"	"AT1G11480"	chr1	-	3866654	3866969	3866658	3866969	3865528	3866435	554	7,0,4	0,2,0	0,0,1	2,5,1	103	99	1.38480873291e-06	2.66864182905e-06	1.0,0.0,1.0	0.0,0.0,0.49	0.503
558	"AT1G27450"	"APT1"	chr1	+	9532870	9533038	9532870	9532963	9533364	9533514	558	8,7,8	42,42,43	5,5,4	43,47,39	174	99	0.12581021489	0.197244828429	0.098,0.087,0.096	0.062,0.057,0.055	0.036
561	"AT1G45248"	"AT1G45248"	chr1	-	17164615	17164779	17164670	17164779	17164196	17164250	561	0,0,0	34,36,32	28,28,17	0,0,1	154	99	0	0.0	0.0,0.0,0.0	1.0,1.0,0.916	-0.972
564	"AT1G22690"	"GASA9"	chr1	+	8027779	8028059	8027779	8028015	8028131	8028168	564	11,12,7	0,0,0	3,3,3	19,12,17	143	99	0	0.0	1.0,1.0,1.0	0.099,0.148,0.109	0.881
566	"AT1G24260"	"SEP3"	chr1	-	8594806	8594891	8594809	8594891	8594629	8594697	566	20,20,12	5,8,8	10,14,13	4,4,8	102	99	0.977750870871	1.0	0.795,0.708,0.593	0.708,0.773,0.612	0.001
570	"AT1G09932"	"AT1G09932"	chr1	-	3232882	3233109	3232964	3233109	3232669	3232777	570	19,12,20	0,1,0	4,2,0	7,11,8	181	99	0	0.0	1.0,0.868,1.0	0.238,0.09,0.0	0.847
574	"AT1G68910"	"WIT2"	chr1	-	25908564	25908715	25908568	25908715	25908130	25908380	574	9,8,8	0,1,0	0,1,1	2,2,1	103	99	1.47173625176e-07	2.8660127008e-07	1.0,0.885,1.0	0.0,0.325,0.49	0.69
576	"AT1G03160"	"FZL"	chr1	+	764698	764931	764698	764866	765024	765255	576	6,10,2	6,12,4	11,7,7	8,4,6	164	99	0.196063181466	0.29251361751	0.376,0.335,0.232	0.454,0.514,0.413	-0.146
577	"AT1G29040"	"AT1G29040"	chr1	+	10134504	10134581	10134504	10134536	10134685	10134797	577	58,54,65	21,21,16	592,574,565	30,22,21	144	99	0	0.0	0.655,0.639,0.736	0.931,0.947,0.949	-0.266
583	"AT1G60730"	"AT1G60730"	chr1	-	22358753	22358860	22358757	22358860	22358034	22358665	583	5,3,0	2,4,5	4,3,1	2,1,6	103	99	0.540793041307	0.719760522603	0.706,0.419,0.0	0.658,0.742,0.138	-0.138
587	"AT1G07780"	"PAI1"	chr1	-	2412547	2412677	2412609	2412677	2412193	2412219	587	0,3,2	52,78,71	60,35,55	6,7,9	161	99	0	0.0	0.0,0.023,0.017	0.86,0.755,0.79	-0.788
589	"AT1G80100"	"AHP6"	chr1	+	30133725	30134017	30133725	30133951	30134129	30134273	589	28,26,46	1,1,1	2,3,3	28,16,19	165	99	0	0.0	0.944,0.94,0.965	0.041,0.101,0.087	0.873
595	"AT1G05380"	"AT1G05380"	chr1	+	1576862	1577148	1576862	1577127	1577221	1579195	595	20,17,6	1,0,1	2,3,2	30,27,25	120	99	0	0.0	0.943,1.0,0.832	0.052,0.084,0.062	0.859
597	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822146	3823088	3821442	3821795	597	13,8,4	7,4,2	13,13,14	13,8,8	228	99	0.426616078737	0.584622033825	0.446,0.465,0.465	0.303,0.414,0.432	0.076
598	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822163	3823088	3821442	3821795	598	13,13,8	65,71,53	21,29,19	0,1,2	245	99	0	0.0	0.075,0.069,0.057	1.0,0.921,0.793	-0.838
599	"AT1G11360"	"AT1G11360"	chr1	-	3822146	3823088	3822163	3823088	3821442	3821795	599	7,9,6	65,71,53	21,24,13	0,1,2	116	99	0	0.0	0.084,0.098,0.088	1.0,0.953,0.847	-0.843
601	"AT1G72650"	"TRFL6"	chr1	+	27351193	27351264	27351193	27351246	27351417	27352308	601	9,5,4	4,3,5	16,12,14	5,4,1	117	99	0.0499743559623	0.0825469272592	0.656,0.585,0.404	0.73,0.717,0.922	-0.241
602	"AT1G53165"	"ATMAP4K	chr1	+	19817095	19817248	19817095	19817224	19817312	19817562	602	0,0,0	2,5,4	0,1,1	9,2,4	123	99	1	1.0	0.0,0.0,0.0	0.0,0.287,0.168	-0.152
607	"AT1G21610"	"AT1G21610"	chr1	+	7578051	7578165	7578051	7578162	7578250	7578956	607	7,11,9	1,1,2	3,4,1	5,9,7	102	99	9.49395135841e-08	1.88858172183e-07	0.872,0.914,0.814	0.368,0.301,0.122	0.603
609	"AT1G28100"	"AT1G28100"	chr1	+	9802915	9802978	9802915	9802954	9803206	9803375	609	2,0,3	50,74,56	0,0,1	55,83,75	123	99	0.511400310774	0.690577061994	0.031,0.0,0.041	0.0,0.0,0.011	0.02
610	"AT1G28100"	"AT1G28100"	chr1	+	9803623	9803680	9803623	9803676	9803770	9804092	610	50,50,64	1,1,2	10,9,13	27,49,34	103	99	0	0.0	0.98,0.98,0.969	0.263,0.15,0.269	0.749
612	"AT1G10670"	"ACLA-1"	chr1	+	3535382	3535645	3535382	3535578	3535773	3535885	612	116,135,131	2,4,1	1,1,1	68,53,31	166	99	0	0.0	0.972,0.953,0.987	0.009,0.011,0.019	0.958
619	"AT1G19230"	"RBOHE"	chr1	+	6644936	6645096	6644936	6645042	6646069	6646118	619	31,23,20	3,4,2	10,9,10	18,32,23	153	99	0	0.0	0.87,0.788,0.866	0.264,0.154,0.22	0.629
620	"AT1G54360"	"TAF6B"	chr1	+	20291301	20291378	20291301	20291357	20291457	20291595	620	45,34,44	5,12,2	52,46,57	4,5,3	120	99	0.106118413914	0.167794073283	0.881,0.7,0.948	0.915,0.884,0.94	-0.07
622	"AT1G22910"	"AT1G22910"	chr1	+	8107290	8107523	8107290	8107519	8107612	8108164	622	0,0,0	0,1,1	39,38,34	5,2,1	103	99	1	1.0	NA,0.0,0.0	0.882,0.948,0.97	-0.933
626	"AT1G49050"	"AT1G49050"	chr1	+	18150537	18151243	18150537	18151239	18151338	18151462	626	63,32,44	4,4,3	4,9,6	84,97,73	103	99	0	0.0	0.938,0.885,0.934	0.044,0.082,0.073	0.853
635	"AT1G01080"	"AT1G01080"	chr1	-	46372	47019	46375	47019	46043	46145	635	5,6,3	16,8,13	8,7,7	6,13,9	102	99	0.0999678862892	0.159431542789	0.233,0.421,0.183	0.564,0.343,0.43	-0.167
637	"AT1G56220"	"AT1G56220"	chr1	+	21043703	21043893	21043703	21043889	21044347	21044738	637	1,0,0	3,1,2	0,0,0	0,1,1	103	99	1	1.0	0.243,0.0,0.0	NA,0.0,0.0	0.081
638	"AT1G56220"	"AT1G56220"	chr1	+	21043703	21043893	21043703	21043889	21044356	21044738	638	20,8,17	0,1,2	1,0,1	9,10,8	103	99	1	1.0	1.0,0.885,0.891	0.096,0.0,0.107	0.858
642	"AT1G53710"	"AT1G53710"	chr1	-	20055276	20055415	20055279	20055415	20055097	20055194	642	12,12,16	0,0,0	1,0,0	3,2,2	102	99	1.8574031202e-13	4.46259191217e-13	1.0,1.0,1.0	0.244,0.0,0.0	0.919
644	"AT1G01800"	"AT1G01800"	chr1	+	293499	293756	293499	293752	294054	294120	644	65,50,59	14,12,11	28,22,22	135,148,126	103	99	0	0.0	0.817,0.8,0.838	0.166,0.125,0.144	0.673
652	"AT1G10060"	"BCAT1"	chr1	+	3286303	3286399	3286303	3286358	3286533	3286646	652	33,28,25	6,11,7	21,24,31	21,21,18	140	99	0.000673909958703	0.00123438952832	0.795,0.643,0.716	0.414,0.447,0.549	0.248
659	"AT1G76510"	"ARID5"	chr1	-	28711064	28711179	28711133	28711179	28710760	28710853	659	30,24,14	1,1,0	1,1,1	12,9,9	168	99	1	1.0	0.946,0.934,1.0	0.047,0.061,0.061	0.904
662	"AT1G02950"	"GSTF4"	chr1	-	665857	665910	665861	665910	665167	665777	662	30,27,18	4,2,3	0,1,0	14,14,19	103	99	0	0.0	0.878,0.928,0.852	0.0,0.064,0.0	0.865
666	"AT1G54310"	"AT1G54310"	chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	666	37,19,15	6,2,6	14,19,21	7,1,2	125	99	0.731480741614	0.933268532404	0.83,0.883,0.664	0.613,0.938,0.893	-0.022
671	"AT1G16340"	"KDSA2"	chr1	-	5590234	5590338	5590240	5590338	5589928	5590025	671	128,116,113	9,6,4	0,0,0	110,110,96	105	99	0	0.0	0.931,0.948,0.964	0.0,0.0,0.0	0.948
672	"AT1G53530"	"AT1G53530"	chr1	+	19978145	19978393	19978145	19978383	19978472	19978697	672	8,3,3	1,1,4	7,4,6	2,1,4	109	99	0.907418675862	1.0	0.879,0.732,0.405	0.761,0.784,0.577	-0.035
677	"AT1G22280"	"PAPP2C"	chr1	+	7874402	7874660	7874402	7874642	7874730	7875007	677	0,2,0	9,10,11	6,10,13	0,1,0	117	99	0	0.0	0.0,0.145,0.0	1.0,0.894,1.0	-0.916
678	"AT1G53200"	"AT1G53200"	chr1	-	19842633	19842741	19842650	19842741	19842434	19842517	678	10,8,6	2,6,5	8,9,8	1,2,2	116	99	0.0437176557975	0.0735251483867	0.81,0.532,0.506	0.872,0.793,0.773	-0.197
679	"AT1G79810"	"PEX2"	chr1	+	30019743	30020037	30019743	30020033	30020105	30020219	679	11,13,17	4,2,6	16,9,14	2,0,3	103	99	0.0553520859001	0.0906206716064	0.726,0.862,0.731	0.885,1.0,0.818	-0.128
682	"AT1G54270"	"TIF4A-2"	chr1	+	20260648	20260752	20260648	20260737	20260861	20261292	682	114,136,134	23,12,14	58,49,61	276,259,266	114	99	0	0.0	0.811,0.908,0.893	0.154,0.141,0.166	0.717
684	"AT1G31170"	"SRX"	chr1	+	11133682	11133846	11133682	11133840	11133926	11133960	684	6,6,4	0,0,0	0,1,1	10,14,7	105	99	1	1.0	1.0,1.0,1.0	0.0,0.063,0.119	0.939
