intron	logef	Col0	Prmt5	deltapsi
chr2:12085530:12085698:clu_255_NA	-0.0671494391349077	0.0982853865057004	0.127445068585816	0.0291596820801152
chr2:12085792:12085874:clu_256_NA	-0.0681094917860722	0.14674309565536	0.130494196488558	-0.0162488991668025
chr2:12085792:12085882:clu_256_NA	0.0681094917860723	0.85325690434464	0.869505803511442	0.0162488991668025
chr2:12097040:12097280:clu_257_NA	0.858089821334206	0.679092538429879	0.92170808684715	0.242615548417271
chr2:12097045:12097280:clu_257_NA	-0.858089821334206	0.320907461570121	0.0782919131528504	-0.242615548417271
chr2:12226562:12226642:clu_258_NA	-0.148920726537603	0.00987043738640378	0.00734667910263838	-0.0025237582837654
chr2:12226566:12226642:clu_258_NA	0.148920726537603	0.990129562613596	0.992653320897362	0.00252375828376528
chr2:12226861:12226969:clu_259_NA	-0.406835248477393	0.0587202210177796	0.0630095614766913	0.00428934045891173
chr2:12226861:12227120:clu_259_NA	-0.865095088769909	0.882472473259423	0.598825413509488	-0.283647059749935
chr2:12227013:12227120:clu_259_NA	1.2719303372473	0.058807305722797	0.33816502501382	0.279357719291023
chr2:699656:700247:clu_26_NA	-0.339483655866131	0.882269750910556	0.791688682053019	-0.0905810688575373
chr2:699812:700247:clu_26_NA	0.339483655866131	0.117730249089444	0.208311317946981	0.0905810688575374
chr2:12559155:12559242:clu_265_NA	-0.432917268792558	0.52132885754864	0.314219180549439	-0.2071096769992
chr2:12559155:12559292:clu_265_NA	0.432917268792558	0.47867114245136	0.685780819450561	0.2071096769992
chr2:12586522:12586657:clu_266_NA	0.254407324512604	0.0302672944989328	0.0493532893880677	0.0190859948891349
chr2:12586562:12586657:clu_266_NA	-0.254407324512604	0.969732705501067	0.950646710611932	-0.019085994889135
chr2:12590132:12590228:clu_267_NA	0.184296430818592	0.259951693866137	0.336791186355354	0.0768394924892176
chr2:12590132:12590233:clu_267_NA	-0.184296430818592	0.740048306133863	0.663208813644646	-0.0768394924892177
chr2:12590934:12591069:clu_268_NA	1.93859811719625	0.00786349147870007	0.126780156394933	0.118916664916233
chr2:12590961:12591069:clu_268_NA	-0.969299058598145	0.961155365497316	0.84595207487188	-0.115203290625436
chr2:12590975:12591069:clu_268_NA	-0.969299058598106	0.0309811430239842	0.0272677687331873	-0.00371337429079692
chr2:12604837:12604930:clu_269_NA	1.64885526226266	0.970454543601076	0.998875784661306	0.02842124106023
chr2:12604841:12604930:clu_269_NA	-1.64885526226266	0.0295454563989238	0.00112421533869374	-0.0284212410602301
chr2:758948:759091:clu_27_NA	-0.044817301778556	0.119346944314047	0.110242781915807	-0.00910416239823955
chr2:758952:759091:clu_27_NA	0.0448173017785561	0.880653055685953	0.889757218084193	0.00910416239823952
chr2:12611500:12611657:clu_270_NA	-0.543575716655748	0.12264034204477	0.0450101617745796	-0.0776301802701906
chr2:12611500:12611667:clu_270_NA	0.543575716655748	0.87735965795523	0.95498983822542	0.0776301802701906
chr2:12654983:12655241:clu_271_NA	0.0859458009168383	0.148600511523102	0.17168554583011	0.0230850343070077
chr2:12654988:12655241:clu_271_NA	-0.0859458009168383	0.851399488476898	0.82831445416989	-0.0230850343070077
chr2:12669834:12669987:clu_272_NA	-0.332598767461046	0.980383110164513	0.96254191243551	-0.0178411977290031
chr2:12669834:12670007:clu_272_NA	0.332598767461046	0.0196168898354869	0.03745808756449	0.0178411977290032
chr2:12674248:12674346:clu_273_NA	0.0872498776016011	0.976275912115847	0.97999870247766	0.00372279036181211
chr2:12674267:12674346:clu_273_NA	-0.0872498776016011	0.0237240878841526	0.0200012975223405	-0.00372279036181208
chr2:12675568:12675644:clu_274_NA	-0.331205236702139	0.972737422274606	0.948445690586392	-0.0242917316882141
chr2:12675568:12675699:clu_274_NA	0.331205236702139	0.0272625777253936	0.0515543094136075	0.0242917316882139
chr2:12778088:12778172:clu_276_NA	-0.473515809858266	0.383087014185614	0.194113879013051	-0.188973135172563
chr2:12778088:12778177:clu_276_NA	0.473515809858266	0.616912985814386	0.805886120986949	0.188973135172563
chr2:12880680:12880778:clu_277_NA	0.00552707914918461	0.109883705301309	0.110969576188268	0.00108587088695891
chr2:12880688:12880778:clu_277_NA	-0.00552707914918461	0.890116294698691	0.889030423811732	-0.001085870886959
chr2:12881100:12881211:clu_278_NA	0.20398858358127	0.665116107696836	0.749163310338393	0.0840472026415572
chr2:12881116:12881211:clu_278_NA	-0.20398858358127	0.334883892303164	0.250836689661607	-0.0840472026415572
chr2:12952147:12952287:clu_279_NA	0.4032976345188	0.0202261039421847	0.0442030158066323	0.0239769118644475
chr2:12952164:12952287:clu_279_NA	-0.4032976345188	0.979773896057815	0.955796984193368	-0.0239769118644474
chr2:759154:759249:clu_28_NA	-0.107905667258857	0.256289469790914	0.217353566457965	-0.0389359033329485
chr2:759160:759249:clu_28_NA	0.107905667258857	0.743710530209086	0.782646433542035	0.0389359033329486
chr2:12964630:12965198:clu_280_NA	-0.25125482574328	0.0578433594722638	0.0620275084331774	0.00418414896091357
chr2:12964633:12965198:clu_280_NA	0.798031502332871	0.0822180482041254	0.251766100353338	0.169548052149212
chr2:12964647:12965198:clu_280_NA	-0.546776676589591	0.859938592323611	0.686206391213485	-0.173732201110126
chr2:13010219:13010367:clu_282_NA	0.632755947830869	0.694243305133644	0.889490241561874	0.19524693642823
chr2:13010224:13010367:clu_282_NA	-0.632755947830869	0.305756694866356	0.110509758438126	-0.19524693642823
chr2:13039013:13039259:clu_283_NA	0.0722685825539569	0.504987647421799	0.528355167184335	0.023367519762536
chr2:13039013:13039382:clu_283_NA	-0.127563542109871	0.2184745063034	0.187180232223811	-0.0312942740795898
chr2:13039283:13039382:clu_283_NA	0.0552949595559144	0.276537846274801	0.284464600591855	0.0079267543170537
chr2:13079658:13079926:clu_284_NA	-0.0581685362135895	0.532766744073842	0.52316072889541	-0.0096060151784314
chr2:13079658:13080295:clu_284_NA	0.0870531556648054	0.0353674198807652	0.0401578438025963	0.00479042392183107
chr2:13079939:13080295:clu_284_NA	-0.0288846194512158	0.431865836045393	0.436681427301993	0.00481559125660036
chr2:13083938:13084330:clu_285_NA	-0.142327828691686	0.461674050474145	0.410988926031263	-0.0506851244428816
chr2:13083938:13085056:clu_285_NA	0.0819624642821868	0.088442839867741	0.0985292940668359	0.0100864541990949
chr2:13084469:13085056:clu_285_NA	0.060365364409499	0.449883109658114	0.490481779901901	0.0405986702437867
chr2:13095484:13096352:clu_286_NA	1.09151866969712	0.661658120392857	0.945511143710513	0.283853023317655
chr2:13095700:13096352:clu_286_NA	-1.09151866969712	0.338341879607143	0.0544888562894875	-0.283853023317655
chr2:13155597:13155737:clu_287_NA	1.01651849372078	0.102711613480206	0.466446720262974	0.363735106782768
chr2:13155601:13155737:clu_287_NA	-1.01651849372078	0.897288386519794	0.533553279737026	-0.363735106782768
chr2:13155825:13155920:clu_288_NA	0.415949085486198	0.552813121704198	0.73960982423463	0.186796702530431
chr2:13155829:13155920:clu_288_NA	-0.415949085486198	0.447186878295802	0.26039017576537	-0.186796702530431
chr2:13283833:13283919:clu_289_NA	-0.913638245230284	0.960929632954188	0.798228719233904	-0.162700913720285
chr2:13283833:13283978:clu_289_NA	0.913638245230284	0.039070367045812	0.201771280766096	0.162700913720285
chr2:775927:776100:clu_29_NA	-0.391524513522191	0.883482177416684	0.776047168585347	-0.107435008831337
chr2:775927:776201:clu_29_NA	0.391524513522191	0.116517822583316	0.223952831414653	0.107435008831337
chr2:13285171:13285273:clu_290_NA	-0.14461722279999	0.801523655664065	0.751496592899422	-0.0500270627646431
chr2:13285175:13285273:clu_290_NA	0.14461722279999	0.198476344335935	0.248503407100578	0.0500270627646431
chr2:13347312:13347406:clu_292_NA	-0.230337942984405	0.476240764979313	0.364523415570791	-0.111717349408522
chr2:13347312:13347410:clu_292_NA	0.230337942984405	0.523759235020687	0.635476584429209	0.111717349408522
chr2:13368504:13368774:clu_294_NA	-0.012570595951863	0.878503708205951	0.875794627514055	-0.00270908069189579
chr2:13368504:13368777:clu_294_NA	0.012570595951863	0.121496291794049	0.124205372485945	0.00270908069189575
chr2:13369265:13369375:clu_295_NA	0.156462720615785	0.133853647656616	0.174454354190333	0.0406007065337164
chr2:13369278:13369375:clu_295_NA	-0.156462720615785	0.866146352343384	0.825545645809668	-0.0406007065337164
chr2:13381092:13381220:clu_296_NA	0.603584286225171	0.937040924511206	0.980303294311396	0.0432623698001899
chr2:13381103:13381220:clu_296_NA	-0.603584286225171	0.0629590754887939	0.0196967056886038	-0.0432623698001901
chr2:13403885:13403975:clu_297_NA	0.145149205220715	0.269331624374815	0.330103304963388	0.0607716805885737
chr2:13403891:13403975:clu_297_NA	-0.145149205220715	0.730668375625185	0.669896695036612	-0.0607716805885739
chr2:13417183:13417365:clu_298_NA	-0.461915094295701	0.0493111155836843	0.0201762304368488	-0.0291348851468355
chr2:13417183:13417485:clu_298_NA	0.461915094295701	0.950688884416316	0.979823769563151	0.0291348851468354
chr2:13428292:13428422:clu_299_NA	0.339471074745336	0.785451773905291	0.878325378067628	0.0928736041623374
chr2:13428320:13428422:clu_299_NA	-0.339471074745336	0.214548226094709	0.121674621932372	-0.0928736041623373
chr2:90351:90425:clu_3_NA	0.0955094939407617	0.107625141349933	0.122922734325512	0.0152975929755781
chr2:90351:90671:clu_3_NA	-0.0561839985938289	0.813552431565084	0.798407077488693	-0.0151453540763909
chr2:90515:90671:clu_3_NA	-0.0393254953469328	0.0788224270849825	0.0786701881857952	-0.000152238899187224
chr2:777313:777401:clu_30_NA	-0.482617511789287	0.190331523560439	0.138863304255714	-0.0514682193047254
chr2:777318:777401:clu_30_NA	-0.2311637170751	0.740855088085048	0.695048378417582	-0.0458067096674661
chr2:777318:777464:clu_30_NA	0.713781228864388	0.0688133883545131	0.166088317326705	0.0972749289721916
chr2:13429199:13429361:clu_300_NA	0.161982781872922	0.825821937248598	0.86764174758765	0.0418198103390525
chr2:13429199:13429366:clu_300_NA	-0.161982781872922	0.174178062751402	0.13235825241235	-0.0418198103390524
chr2:13442371:13442715:clu_302_NA	-0.492599451485586	0.832028684755262	0.649052004435521	-0.182976680319741
chr2:13442442:13442715:clu_302_NA	0.492599451485586	0.167971315244738	0.350947995564479	0.182976680319741
chr2:13521821:13521923:clu_304_NA	0.145096402067803	0.686253685099631	0.745139558735164	0.0588858736355331
chr2:13521828:13521923:clu_304_NA	-0.145096402067803	0.313746314900369	0.254860441264835	-0.0588858736355333
chr2:13585253:13585344:clu_307_NA	-0.0591602088562492	0.343770402761835	0.317592658590373	-0.0261777441714623
chr2:13585253:13585349:clu_307_NA	0.0591602088562493	0.656229597238165	0.682407341409627	0.0261777441714623
chr2:13607701:13607788:clu_309_NA	0.192999957475261	0.0739258777226986	0.10509137358429	0.0311654958615914
chr2:13607701:13607812:clu_309_NA	-0.192999957475261	0.926074122277301	0.89490862641571	-0.0311654958615913
chr2:13628884:13628976:clu_311_NA	-1.0906598554875	0.294843844374539	0.0450755131970833	-0.249768331177456
chr2:13628888:13628976:clu_311_NA	1.0906598554875	0.705156155625461	0.954924486802917	0.249768331177456
chr2:13635706:13635786:clu_312_NA	-0.0938498831707466	0.675519170402161	0.633103776095643	-0.0424153943065176
chr2:13635706:13635790:clu_312_NA	0.0938498831707465	0.324480829597839	0.366896223904357	0.0424153943065177
chr2:13636332:13636420:clu_313_NA	0.0891686812177353	0.15547719509405	0.180356312248899	0.024879117154849
chr2:13636332:13636434:clu_313_NA	-0.0891686812177353	0.84452280490595	0.819643687751101	-0.024879117154849
chr2:13640159:13640258:clu_314_NA	-0.0952624935858077	0.071034474171997	0.0594442902535978	-0.0115901839183991
chr2:13640159:13640314:clu_314_NA	0.0952624935858078	0.928965525828003	0.940555709746402	0.0115901839183991
chr2:13643191:13643267:clu_315_NA	-0.00726774665715553	0.279811633705527	0.276891879703416	-0.00291975400211181
chr2:13643191:13643270:clu_315_NA	0.00726774665715553	0.720188366294473	0.723108120296584	0.00291975400211186
chr2:13669856:13670060:clu_316_NA	0.188106537573626	0.927992036092782	0.949427897673126	0.0214358615803433
chr2:13669856:13670065:clu_316_NA	-0.188106537573626	0.0720079639072175	0.0505721023268743	-0.0214358615803432
chr2:13696288:13696412:clu_317_NA	-0.126056956815828	0.603975276021527	0.542383720263318	-0.0615915557582095
chr2:13696288:13696418:clu_317_NA	0.126056956815827	0.396024723978473	0.457616279736682	0.0615915557582096
chr2:13720511:13720599:clu_318_NA	-0.246659328663046	0.577518755561856	0.454941871174094	-0.122576884387761
chr2:13720513:13720599:clu_318_NA	0.246659328663047	0.422481244438144	0.545058128825906	0.122576884387762
chr2:13729823:13730181:clu_319_NA	0.450741282733304	0.365947871420429	0.587064257582334	0.221116386161905
chr2:13729823:13730252:clu_319_NA	-0.450741282733304	0.634052128579571	0.412935742417666	-0.221116386161905
chr2:848044:848125:clu_32_NA	0.0784327473444266	0.566200365742344	0.604256082836531	0.0380557170941879
chr2:848044:848130:clu_32_NA	-0.0784327473444266	0.433799634257656	0.395743917163468	-0.038055717094188
chr2:13761370:13761559:clu_320_NA	0.528404430051241	0.831322407806809	0.934124147461077	0.102801739654268
chr2:13761392:13761559:clu_320_NA	-0.528404430051241	0.168677592193191	0.0658758525389227	-0.102801739654268
chr2:13796147:13796242:clu_321_NA	-0.0367233688660049	0.376739581026738	0.359656119293185	-0.017083461733553
chr2:13796147:13796256:clu_321_NA	0.0367233688660049	0.623260418973262	0.640343880706815	0.017083461733553
chr2:13848443:13848609:clu_322_NA	-0.0303929517269625	0.287012384320752	0.236389136935444	-0.0506232473853079
chr2:13848443:13848757:clu_322_NA	-0.510618757945956	0.0532653454880062	0.0271401478396181	-0.0261251976483881
chr2:13848507:13848609:clu_322_NA	0.317552105357937	0.344551624327487	0.401875747843547	0.0573241235160605
chr2:13848676:13848757:clu_322_NA	0.223459604314982	0.315170645863755	0.33459496738139	0.0194243215176355
chr2:13866926:13867037:clu_323_NA	-0.310477080500121	0.434881993828869	0.333150118686423	-0.101731875142446
chr2:13866926:13867040:clu_323_NA	0.118926479082397	0.545523946404951	0.642051643156443	0.0965276967514918
chr2:13866926:13867193:clu_323_NA	0.191550601417725	0.0195940597661796	0.024798238157134	0.00520417839095437
chr2:13867128:13867212:clu_324_NA	-0.129036592388479	0.711430310428606	0.655717534046828	-0.0557127763817789
chr2:13867128:13867215:clu_324_NA	0.129036592388479	0.288569689571394	0.344282465953172	0.055712776381779
chr2:13869591:13869665:clu_325_NA	0.339801025353593	0.0360550459594636	0.0687286011743905	0.0326735552149269
chr2:13869591:13869711:clu_325_NA	-0.339801025353593	0.963944954040536	0.93127139882561	-0.0326735552149268
chr2:13869938:13870117:clu_326_NA	0.00802742781662756	0.476813983454152	0.480820471760131	0.00400648830597888
chr2:13869938:13870123:clu_326_NA	-0.00802742781662756	0.523186016545848	0.519179528239869	-0.00400648830597883
chr2:13870452:13870591:clu_327_NA	-0.256587611104303	0.0363267415836882	0.0220666658918883	-0.0142600756917999
chr2:13870452:13870594:clu_327_NA	0.256587611104303	0.963673258416312	0.977933334108112	0.0142600756917999
chr2:13874073:13874945:clu_328_NA	0.482216932792794	0.392110258729872	0.628545822052305	0.236435563322433
chr2:13874073:13874954:clu_328_NA	-0.482216932792794	0.607889741270128	0.371454177947696	-0.236435563322433
chr2:13978734:13978869:clu_330_NA	0.108576315315364	0.124245735551189	0.149863562043807	0.0256178264926179
chr2:13978734:13978873:clu_330_NA	-0.108576315315364	0.875754264448811	0.850136437956193	-0.0256178264926179
chr2:13980524:13980643:clu_331_NA	0.139350479546406	0.125053438486408	0.158861884688062	0.0338084462016539
chr2:13980524:13981052:clu_331_NA	-0.139350479546406	0.874946561513592	0.841138115311938	-0.0338084462016538
chr2:13994221:13994312:clu_332_NA	-0.139803154611843	0.285600553182396	0.232106559979158	-0.0534939932032384
chr2:13994226:13994312:clu_332_NA	0.139803154611843	0.714399446817604	0.767893440020842	0.0534939932032383
chr2:14115263:14115537:clu_335_NA	0.0951690167041491	0.854585283418888	0.876680553437529	0.0220952700186416
chr2:14115266:14115537:clu_335_NA	-0.0951690167041491	0.145414716581112	0.123319446562471	-0.0220952700186417
chr2:14169025:14170146:clu_336_NA	-0.365207743307342	0.36422962843036	0.205058708266012	-0.159170920164349
chr2:14169025:14170841:clu_336_NA	1.09562488586627	0.234540170111255	0.569051709216973	0.334511539105718
chr2:14170221:14170812:clu_336_NA	-0.365208571282268	0.122463916673083	0.0689462630430691	-0.0535176536300138
chr2:14170221:14170841:clu_336_NA	-0.365208571276656	0.278766284785302	0.156943319473946	-0.121822965311356
chr2:14173818:14174148:clu_337_NA	-0.204360587951741	0.994975189957491	0.992457338885857	-0.00251785107163383
chr2:14173818:14174152:clu_337_NA	0.204360587951741	0.00502481004250903	0.00754266111414299	0.00251785107163395
chr2:14177969:14178414:clu_338_NA	-0.185475655845884	0.5681954217438	0.47590392515004	-0.0922914965937596
chr2:14177988:14178414:clu_338_NA	0.185475655845884	0.4318045782562	0.52409607484996	0.0922914965937597
chr2:14181709:14181879:clu_339_NA	0.416856747427546	0.227011162610677	0.403343762912178	0.176332600301501
chr2:14181789:14181879:clu_339_NA	-0.416856747427546	0.772988837389323	0.596656237087822	-0.176332600301501
chr2:14188584:14188951:clu_341_NA	-0.219432566211252	0.683327566266199	0.581818088625644	-0.101509477640556
chr2:14188587:14188951:clu_341_NA	0.219432566211252	0.316672433733801	0.418181911374356	0.101509477640555
chr2:14210801:14210899:clu_342_NA	0.00289359606458864	0.133272729991738	0.133942634858677	0.000669904866939769
chr2:14210810:14210899:clu_342_NA	-0.00289359606458864	0.866727270008262	0.866057365141323	-0.00066990486693963
chr2:14234049:14234739:clu_343_NA	0.289969768122267	0.292117861330291	0.392785376282422	0.100667514952131
chr2:14234374:14234739:clu_343_NA	-0.503062106115627	0.43061565381224	0.261985734645686	-0.168629919166553
chr2:14234462:14234739:clu_343_NA	0.213092337993359	0.277266484857469	0.345228889071892	0.0679624042144228
chr2:14301169:14301691:clu_344_NA	0.468802026485085	0.00535248248168472	0.00485851180935887	-0.000493970672325855
chr2:14301174:14301691:clu_344_NA	0.570746072960127	0.988918828922479	0.993990859796694	0.00507203087421559
chr2:14301174:14301712:clu_344_NA	-1.03954809944521	0.00572868859583646	0.00115062839394675	-0.0045780602018897
chr2:14306615:14306704:clu_345_NA	-8.53925554306929	0.99999998887919	0.774855927805796	-0.225144061073394
chr2:14306615:14306847:clu_345_NA	8.53925554306929	1.11208101943246e-08	0.225144072194204	0.225144061073394
chr2:14306885:14306963:clu_346_NA	0.39024571180548	0.19513819102252	0.346044665899779	0.150906474877259
chr2:14306892:14306963:clu_346_NA	-0.39024571180548	0.80486180897748	0.653955334100221	-0.150906474877259
chr2:14307056:14307151:clu_347_NA	0.0207039840530047	0.343260191652013	0.352654528484571	0.00939433683255775
chr2:14307061:14307151:clu_347_NA	-0.0207039840530047	0.656739808347987	0.647345471515429	-0.00939433683255753
chr2:14310083:14310196:clu_348_NA	0.0345097869470223	0.0198473648751723	0.021235484685111	0.00138811980993869
chr2:14310089:14310196:clu_348_NA	-0.0345097869470223	0.980152635124828	0.978764515314889	-0.00138811980993869
chr2:14477985:14478360:clu_350_NA	0.29543589994047	0.0711194753024265	0.0406779250148626	-0.0304415502875639
chr2:14477985:14478558:clu_350_NA	0.92895910475911	0.847838226974876	0.91373208163718	0.0658938546623042
chr2:14477990:14478558:clu_350_NA	0.981991652627135	0.0383570349679968	0.0435895766303061	0.0052325416623093
chr2:14478487:14478558:clu_350_NA	-2.20638665732672	0.0426852627547009	0.00200041671765134	-0.0406848460370495
chr2:14528741:14528969:clu_352_NA	-0.00799863453902398	0.194502556147048	0.192008485040633	-0.00249407110641542
chr2:14528741:14528973:clu_352_NA	0.00799863453902403	0.805497443852952	0.807991514959367	0.00249407110641542
chr2:14560307:14560666:clu_353_NA	-0.235297359511167	0.278387375103074	0.194180817520276	-0.0842065575827977
chr2:14560307:14560693:clu_353_NA	0.235297359511167	0.721612624896926	0.805819182479724	0.0842065575827977
chr2:14578832:14579334:clu_354_NA	0.0239969562782814	0.242075494952015	0.250989813212337	0.00891431826032182
chr2:14578832:14579337:clu_354_NA	-0.0239969562782814	0.757924505047985	0.749010186787663	-0.00891431826032185
chr2:14708627:14709002:clu_355_NA	-0.0243766739593071	0.993113666275729	0.992772102551681	-0.000341563724047256
chr2:14708627:14709011:clu_355_NA	0.0243766739593071	0.00688633372427137	0.00722789744831864	0.000341563724047263
chr2:14709170:14709491:clu_356_NA	0.156719330491733	0.986536091201102	0.990123054097808	0.00358696289670657
chr2:14709170:14709512:clu_356_NA	-0.156719330491733	0.0134639087988983	0.00987694590219173	-0.00358696289670661
chr2:14709808:14709931:clu_357_NA	2.07530929876357	0.962572367486177	0.999387787417683	0.0368154199315062
chr2:14709812:14709931:clu_357_NA	-2.07530929876357	0.0374276325138229	0.000612212582316707	-0.0368154199315062
chr2:14755169:14755261:clu_358_NA	0.0144963193195975	0.961627237737508	0.962682872272606	0.00105563453509816
chr2:14755169:14755265:clu_358_NA	-0.0144963193195975	0.0383727622624924	0.0373171277273941	-0.00105563453509823
chr2:14759144:14759230:clu_359_NA	-0.187387880706138	0.0740599584376157	0.052118465052698	-0.0219414933849177
chr2:14759144:14759234:clu_359_NA	0.187387880706138	0.925940041562384	0.947881534947302	0.0219414933849178
chr2:953167:953397:clu_36_NA	0.130735681079883	0.246273763401644	0.286030367344532	0.0397566039428877
chr2:953167:954917:clu_36_NA	0.049693072683672	0.330009988006276	0.353447344845807	0.023437356839531
chr2:954276:954917:clu_36_NA	-0.180428753763555	0.42371624859208	0.360522287809662	-0.0631939607824185
chr2:14759583:14759781:clu_360_NA	-0.794854966371944	0.0552226735173136	0.011782521626483	-0.0434401518908306
chr2:14759588:14759781:clu_360_NA	0.794854966371944	0.944777326482686	0.988217478373517	0.0434401518908305
chr2:14768068:14768162:clu_361_NA	-0.183195243398364	0.959791023393867	0.943011813633714	-0.0167792097601535
chr2:14768087:14768162:clu_361_NA	0.183195243398364	0.040208976606133	0.0569881863662865	0.0167792097601535
chr2:14808199:14808288:clu_362_NA	0.0365165834320256	0.0612139865113774	0.0655479304787858	0.00433394396740838
chr2:14808205:14808288:clu_362_NA	-0.0365165834320256	0.938786013488623	0.934452069521214	-0.00433394396740827
chr2:14891515:14891662:clu_363_NA	0.482903538954752	0.998005397700524	0.99923976396919	0.00123436626866602
chr2:14891515:14891672:clu_363_NA	-0.482903538954752	0.00199460229947556	0.000760236030809475	-0.00123436626866608
chr2:14897107:14897216:clu_364_NA	1.60512070316878	0.0245515531337435	0.384171183009175	0.359619629875432
chr2:14897107:14897438:clu_364_NA	-1.60512070316878	0.975448446866257	0.615828816990825	-0.359619629875432
chr2:14903929:14904013:clu_365_NA	0.036569689889041	0.0405732580050101	0.0435179967399619	0.00294473873495186
chr2:14903929:14904018:clu_365_NA	-0.036569689889041	0.95942674199499	0.956482003260038	-0.00294473873495182
chr2:14914643:14914732:clu_366_NA	-0.501469737016525	0.160657200479995	0.0656026445993069	-0.0950545558806881
chr2:14914643:14914737:clu_366_NA	0.501469737016525	0.839342799520005	0.934397355400693	0.095054555880688
chr2:14988924:14989002:clu_369_NA	-0.567023201235765	0.476927963665956	0.226812107479264	-0.250115856186692
chr2:14988924:14989010:clu_369_NA	0.567023201235765	0.523072036334044	0.773187892520736	0.250115856186692
chr2:1031521:1031620:clu_37_NA	-0.00491080771686528	0.0642543428395164	0.0636663323684267	-0.000588010471089764
chr2:1031526:1031620:clu_37_NA	0.00491080771686534	0.935745657160484	0.936333667631573	0.000588010471089695
chr2:15046746:15046881:clu_370_NA	-0.136335722753346	0.0514204989374255	0.0396350270320495	-0.011785471905376
chr2:15046746:15046954:clu_370_NA	0.136335722753346	0.948579501062574	0.96036497296795	0.011785471905376
chr2:15052453:15052667:clu_371_NA	0.0291748759845212	0.513206510603758	0.527768419011023	0.0145619084072652
chr2:15052453:15052682:clu_371_NA	-0.0291748759845212	0.486793489396242	0.472231580988977	-0.0145619084072653
chr2:15054383:15054466:clu_373_NA	0.551174030533512	0.961799826365419	0.986981942969545	0.0251821166041262
chr2:15054383:15054470:clu_373_NA	-0.551174030533512	0.0382001736345813	0.0130180570304549	-0.0251821166041263
chr2:15118116:15118313:clu_374_NA	0.0691876916784271	0.31621285127356	0.346863291326512	0.0306504400529521
chr2:15118220:15118313:clu_374_NA	-0.0691876916784271	0.68378714872644	0.653136708673488	-0.030650440052952
chr2:15143351:15143475:clu_375_NA	-0.553457862136634	0.298761402104656	0.123454207191688	-0.175307194912968
chr2:15143351:15143478:clu_375_NA	0.553457862136634	0.701238597895344	0.876545792808312	0.175307194912968
chr2:15194938:15195042:clu_376_NA	0.0149887216607057	0.77276731643321	0.777988213704114	0.00522089727090347
chr2:15194952:15195042:clu_376_NA	-0.0149887216607057	0.22723268356679	0.222011786295886	-0.00522089727090339
chr2:15244477:15244577:clu_377_NA	0.374759459063672	0.839328297571146	0.917037348551834	0.0777090509806886
chr2:15244498:15244577:clu_377_NA	-0.374759459063672	0.160671702428854	0.0829626514481658	-0.0777090509806886
chr2:15245682:15245793:clu_378_NA	0.150895810887012	0.829892796256614	0.868374157147434	0.0384813608908195
chr2:15245686:15245793:clu_378_NA	-0.150895810887012	0.170107203743386	0.131625842852566	-0.0384813608908194
chr2:15261007:15261075:clu_379_NA	-0.245572439960648	0.110471637998008	0.0706283261809762	-0.0398433118170319
chr2:15261007:15261081:clu_379_NA	0.245572439960648	0.889528362001992	0.929371673819024	0.0398433118170318
chr2:1032225:1032513:clu_38_NA	-0.529841072048655	0.0496745085504688	0.0177930377738362	-0.0318814707766326
chr2:1032381:1032513:clu_38_NA	0.529841072048655	0.950325491449531	0.982206962226164	0.0318814707766325
chr2:15264424:15264877:clu_380_NA	-0.0893211718491503	0.91922570985989	0.904928838431317	-0.0142968714285734
chr2:15264424:15264882:clu_380_NA	0.0893211718491503	0.0807742901401098	0.0950711615686832	0.0142968714285734
chr2:15265362:15265555:clu_381_NA	-0.813934211521296	0.990590569567085	0.953854885456553	-0.0367356841105322
chr2:15265456:15265555:clu_381_NA	0.813934211521296	0.00940943043291453	0.0461451145434468	0.0367356841105323
chr2:15265653:15265810:clu_382_NA	-0.178946915698782	0.461319647169693	0.4504934757322	-0.0108261714374932
chr2:15265653:15266323:clu_382_NA	0.372548306820924	0.0424687769247916	0.0719892485372203	0.0295204716124286
chr2:15265852:15266323:clu_382_NA	-0.193601391122141	0.496211575905515	0.47751727573058	-0.0186943001749356
chr2:15268784:15268879:clu_383_NA	-0.412301312765207	0.988301734525618	0.973710511072222	-0.014591223453396
chr2:15268784:15268883:clu_383_NA	0.412301312765207	0.0116982654743819	0.026289488927778	0.0145912234533961
chr2:15280077:15280190:clu_384_NA	-0.026611674904608	0.352509934160645	0.340459322065988	-0.0120506120946571
chr2:15280077:15280199:clu_384_NA	0.0266116749046081	0.647490065839355	0.659540677934012	0.0120506120946571
chr2:15395022:15395175:clu_385_NA	-0.69747658530987	0.884645717311813	0.655256469128839	-0.229389248182973
chr2:15395026:15395175:clu_385_NA	0.69747658530987	0.115354282688187	0.344743530871161	0.229389248182974
chr2:15395544:15395648:clu_386_NA	-1.29677482601388	0.985159531386616	0.832283227505826	-0.15287630388079
chr2:15395548:15395648:clu_386_NA	1.29677482601388	0.0148404686133845	0.167716772494174	0.15287630388079
chr2:15396061:15396133:clu_387_NA	-0.396511758200723	0.451191636577238	0.485963834961731	0.0347721983844928
chr2:15396061:15396266:clu_387_NA	1.13342625709531	0.0222166026224444	0.110500487637059	0.0882838850146143
chr2:15396185:15396266:clu_387_NA	-0.73691449889459	0.526591760800317	0.40353567740121	-0.123056083399107
