cluster	status	loglr	df	p	p.adjust	genes
chr2:clu_109_NA	Success	0.00728594971613461	1	0.903917472461657	0.954450944017864	AT2G17240
chr2:clu_11_NA	Success	0.00183899267463516	1	0.951640822826465	0.976590996706933	QPT
chr2:clu_110_NA	Success	4.99128654414949	2	0.00679691433433384	0.0446561711037188	AT2G17320
chr2:clu_111_NA	Success	5.10902103332276	1	0.00139073411873934	0.0162800410433025	AT2G17340
chr2:clu_112_NA	Success	9.90026276337471	2	5.01614997193866e-05	0.00202117402869315	AT2G17340
chr2:clu_113_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT2G17442
chr2:clu_114_NA	Not enough valid samples	NA	NA	NA	NA	AT2G17540
chr2:clu_115_NA	Success	1.73468005021962	1	0.0625154900928607	0.193567429365394	HMGB4
chr2:clu_116_NA	Success	6.67394285848783	1	0.000258714141537262	0.00539195955672831	SAT2
chr2:clu_117_NA	Not enough valid samples	NA	NA	NA	NA	SAT2
chr2:clu_118_NA	Success	1.34125690578404	1	0.101455460577345	0.260491420445826	MCA2
chr2:clu_119_NA	Success	0.0147730964667545	1	0.863523960774993	0.928672387708908	VPS35A
chr2:clu_12_NA	Success	2.94128139679879	2	0.0527980301464223	0.173997434135756	PIN4
chr2:clu_120_NA	Not enough valid samples	NA	NA	NA	NA	AT2G17970
chr2:clu_121_NA	Success	2.22296077063518	1	0.0349847038689915	0.131825155975177	AT2G17990
chr2:clu_122_NA	Not enough valid samples	NA	NA	NA	NA	SRS4
chr2:clu_123_NA	Not enough valid samples	NA	NA	NA	NA	AT2G18245
chr2:clu_124_NA	Success	3.75622512552877	1	0.00612739606154381	0.0416572382744716	TULP2
chr2:clu_125_NA	Success	0.604173283050272	1	0.271659827632346	0.483022450101257	HBI1
chr2:clu_126_NA	Not enough valid samples	NA	NA	NA	NA	CBP60C
chr2:clu_127_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr2:clu_128_NA	Success	5.01238251922314	3	0.018356792319064	0.0863303495256418	NAP1;2
chr2:clu_129_NA	Not enough valid samples	NA	NA	NA	NA	NDL3
chr2:clu_13_NA	Success	0.216835179858492	1	0.510193432606248	0.699865888940572	MPK17
chr2:clu_130_NA	Success	0.981557497379981	1	0.161180566839329	0.354503401010518	RPL28A
chr2:clu_131_NA	Success	0.421496590515574	1	0.358542120390604	0.567682067945836	AT2G19880
chr2:clu_132_NA	Success	1.19599728011931	1	0.121957935616702	0.294677485674642	GC1
chr2:clu_133_NA	Success	0.0201646422086128	1	0.840838132222417	0.915680301108521	AT2G20050
chr2:clu_134_NA	Not enough valid samples	NA	NA	NA	NA	PIF1
chr2:clu_135_NA	Success	0.189371141351288	1	0.538277115083165	0.721682982156755	CLASP
chr2:clu_136_NA	Not enough valid samples	NA	NA	NA	NA	XI-G
chr2:clu_137_NA	Success	0.365430240286287	1	0.392604415379582	0.601038775722946	AT2G20390
chr2:clu_138_NA	Success	0.45290867480297	1	0.341226640065368	0.551731229879782	AT2G20400
chr2:clu_139_NA	Success	0.0521945267535671	1	0.746624850249294	0.862829941664767	NOP10
chr2:clu_14_NA	Not enough valid samples	NA	NA	NA	NA	AT2G01460
chr2:clu_140_NA	Success	4.56834255837146	1	0.00250534603643979	0.0227362033697329	GLK1
chr2:clu_141_NA	Success	0.0365856606161969	1	0.786774093795374	0.885677574929438	GLK1
chr2:clu_142_NA	Success	2.1205721961353	3	0.236574699452898	0.447373655901052	NFD6
chr2:clu_143_NA	Success	3.43887449604054	1	0.00872754134537224	0.052357592549031	AT2G20650
chr2:clu_144_NA	Success	0.788747548524725	1	0.209121873791353	0.413320014779248	AT2G20820
chr2:clu_145_NA	Success	2.69476844308059	1	0.0202578465635859	0.0915268875785656	THF1
chr2:clu_146_NA	Success	1.90395793068245	1	0.051010885492958	0.17124211346647	AT2G20950
chr2:clu_147_NA	Success	1.07815054077898	1	0.141986125011643	0.326546476244433	XCT
chr2:clu_148_NA	Success	1.30935134457343	1	0.105610753025246	0.268735172017581	TIM
chr2:clu_149_NA	Success	11.0862021622147	1	2.49230443795558e-06	0.00025971531074144	GC1
chr2:clu_15_NA	Success	0.17548432602868	1	0.553565311185976	0.731151385666092	AT2G01460
chr2:clu_150_NA	Success	1.10270839375244	1	0.137526719419703	0.320608402177139	XK-1
chr2:clu_151_NA	Success	18.1372929219278	5	8.36942562409603e-07	0.000126462021180091	AT2G21385
chr2:clu_152_NA	Success	1.00637695214314	1	0.155981952363612	0.347623495606811	AT2G21385
chr2:clu_153_NA	Success	0.00362714218124438	1	0.932124581466505	0.96867398107728	AT2G21385
chr2:clu_154_NA	Success	0.0385119452627123	1	0.781371804677945	0.88306117940791	SFH8
chr2:clu_155_NA	Not enough valid samples	NA	NA	NA	NA	APL4
chr2:clu_156_NA	Not enough valid samples	NA	NA	NA	NA	AT2G21630
chr2:clu_157_NA	Success	11.8832920498367	2	6.90481164291333e-06	0.000570800061150741	RBG7
chr2:clu_158_NA	Success	2.7033704655496	1	0.0200591320404901	0.090882604237423	RBG7
chr2:clu_159_NA	Success	0.0505224562409694	1	0.750579283371814	0.865084132093677	MGP1
chr2:clu_16_NA	Success	0.121482065235114	1	0.622073412696258	0.783294105486705	AT2G01460
chr2:clu_160_NA	Success	3.60243572218781	2	0.0272572504368131	0.111917677744632	AT2G21960
chr2:clu_161_NA	Success	0.966943518719688	1	0.164333810110565	0.35856806798132	AT2G21960
chr2:clu_162_NA	Success	1.36871627684712	1	0.0980221409267524	0.256692296257059	RKP
chr2:clu_163_NA	Success	0.115850701431228	1	0.630265123666786	0.788353147235525	TPPE
chr2:clu_164_NA	Success	1.12753929926157e-05	1	0.996211046539466	0.997323009203309	AT2G22425
chr2:clu_165_NA	Success	0.976523423534601	1	0.162258901939382	0.355323479464356	CYCD2-1
chr2:clu_166_NA	Success	1.20655439616741	1	0.120323204744919	0.292531556507758	AT2G22650
chr2:clu_167_NA	Success	0.00564868373231775	1	0.915352999373968	0.96015160156478	IAA8
chr2:clu_168_NA	Success	1.36542289470174	1	0.0984271469861197	0.25752973003641	IAA8
chr2:clu_169_NA	Success	1.76817733959842	1	0.0600372718889438	0.187818463404128	AT2G22720
chr2:clu_17_NA	Success	0.00944727808985135	1	0.890669207254723	0.946721206063971	STL2P
chr2:clu_170_NA	Success	1.24585931477617	1	0.114446688727487	0.282102686243447	AT2G22720
chr2:clu_171_NA	Not enough valid samples	NA	NA	NA	NA	AT2G22730
chr2:clu_172_NA	Success	3.69848029900174	1	0.00653341750095624	0.0435123582262038	SCPL13
chr2:clu_173_NA	Success	0.233234893758436	2	0.791967523446027	0.887187165616285	SCPL13
chr2:clu_174_NA	Success	1.82526519653436	1	0.0560513588841823	0.180062695302068	SCPL8
chr2:clu_175_NA	Success	2.53978709263833	1	0.0242093148942656	0.1031883633434	SCPL8
chr2:clu_176_NA	Success	0.267366549165217	2	0.765392466071177	0.871849239527741	SCPL8
chr2:clu_177_NA	Success	0.0618120710648782	1	0.725136577650271	0.84969474124045	NA
chr2:clu_178_NA	Success	4.23418786814113	1	0.00361373972258387	0.0295154633558067	RER1C
chr2:clu_179_NA	Success	0.0928519192109576	1	0.666516591810538	0.812510343062302	AT2G23370
chr2:clu_18_NA	Success	0.318390926924565	1	0.424878542623916	0.626944802641344	SKIP28
chr2:clu_180_NA	Success	0.000353476235716244	1	0.978787883605373	0.990456179051486	AT2G23390
chr2:clu_181_NA	Success	2.60185021364879	1	0.0225388578208085	0.0981745780677521	AT2G23390
chr2:clu_182_NA	Success	1.25387200260283	1	0.113288006063119	0.280390134580462	NAPRT2
chr2:clu_183_NA	Not enough valid samples	NA	NA	NA	NA	RUS4
chr2:clu_184_NA	Success	0.768081158115649	1	0.215189941829118	0.422276955354422	MES2
chr2:clu_185_NA	Success	0.0709712203628499	1	0.706357548851981	0.837804171316947	AT2G23790
chr2:clu_186_NA	Success	0.329590588961509	1	0.416849167151953	0.622002132123084	AT2G23910
chr2:clu_187_NA	Success	1.99787484293199	1	0.0456151557256876	0.15790263528411	SNRNP-G
chr2:clu_188_NA	Not enough valid samples	NA	NA	NA	NA	CNGC6
chr2:clu_189_NA	Success	1.65685138363528	3	0.345740023714515	0.555463238524861	AT2G23985
chr2:clu_19_NA	Success	0.828302226692813	1	0.198062408051825	0.400096655837309	GSTZ1
chr2:clu_190_NA	Success	8.07220490040686	3	0.0010592376370956	0.01391746147523	AT2G23985
chr2:clu_191_NA	Success	3.9873639408286	1	0.00474348860327457	0.0345771390558435	AT2G24020
chr2:clu_192_NA	Success	0.38494168243929	1	0.380253136749303	0.588389646316637	AT2G24040
chr2:clu_193_NA	Success	0.710707050381188	1	0.23317078922222	0.443450047218092	AT2G24060
chr2:clu_194_NA	Success	0.378132477703218	1	0.384499928770268	0.592144782584459	AT2G24060
chr2:clu_195_NA	Success	0.246371099305122	1	0.482706615858663	0.679748086265088	AT2G24755
chr2:clu_196_NA	Success	0.188794282923766	1	0.538896628875491	0.721852497940591	AT2G24755
chr2:clu_197_NA	Success	1.21107811157012	1	0.119630163899998	0.291315354799188	AT2G24755
chr2:clu_198_NA	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr2:clu_199_NA	Success	3.02918766556741	1	0.0138404956044958	0.0722383034832235	GPX1
chr2:clu_2_NA	Success	1.57200259398397	1	0.076206458257523	0.220639629547542	AT2G01100
chr2:clu_20_NA	Success	0.0841407811163322	1	0.681643575095907	0.822633132299069	GSTZ1
chr2:clu_200_NA	Success	0.096008952774028	1	0.661242412274128	0.808363499147417	Phox1
chr2:clu_201_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT2G25420
chr2:clu_202_NA	Success	3.299469023705	1	0.0102039609864939	0.0592373419968546	AT2G25480
chr2:clu_203_NA	Success	0.00643054295471757	1	0.909708106113924	0.957856033107888	AT2G25510
chr2:clu_204_NA	Success	0.0473612597283477	1	0.758257169599272	0.868632739396892	AT2G25605
chr2:clu_205_NA	Success	0.0712961814052164	1	0.705717333625634	0.837804171316947	AT2G25625
chr2:clu_206_NA	Not enough valid samples	NA	NA	NA	NA	emb2410
chr2:clu_207_NA	Success	0.637901431184275	1	0.25868088302148	0.471518000289704	AT2G25760
chr2:clu_208_NA	Not enough valid samples	NA	NA	NA	NA	PAPS2
chr2:clu_209_NA	Success	0.731876282480755	1	0.226333990975559	0.43649095132619	AT2G25870
chr2:clu_21_NA	Success	1.64601826493779	1	0.069616624908706	0.208504896406452	AT2G02410
chr2:clu_210_NA	Success	0.155343551458827	1	0.577258857330846	0.751281768670894	AT2G25910
chr2:clu_211_NA	Success	0.0347744928985207	1	0.791994591197783	0.887187165616285	AT2G25910
chr2:clu_212_NA	Success	3.36728245368073	2	0.0344832198756968	0.131426443348658	ELF3
chr2:clu_213_NA	Success	0.927818405597009	1	0.173129220560953	0.368967915751198	AT2G25970
chr2:clu_214_NA	Success	1.58615854536549	1	0.0748961212205634	0.218033406763683	AT2G26030
chr2:clu_215_NA	Not enough valid samples	NA	NA	NA	NA	AT2G26200
chr2:clu_216_NA	Success	0.0043110422270729	1	0.926018613018951	0.965878304990945	AT2G26200
chr2:clu_217_NA	Success	0.80543857243876	1	0.204368546395512	0.408466764025952	AT2G26210
chr2:clu_218_NA	Success	0.101977082486286	1	0.651547912226968	0.801594718876128	AT2G26210
chr2:clu_219_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr2:clu_22_NA	Success	0.0566910275185819	1	0.736326085744201	0.857318027727992	AT2G02410
chr2:clu_220_NA	Not enough valid samples	NA	NA	NA	NA	3BETAHSD/D2
chr2:clu_221_NA	Success	0.000556816178800545	1	0.973378631278066	0.987760316898024	CID7
chr2:clu_222_NA	Success	1.31773435155651	2	0.267741222789545	0.479705067071422	GPA1
chr2:clu_223_NA	Success	0.803653686897292	1	0.20487071575686	0.409104174091707	AT2G26340
chr2:clu_224_NA	Success	1.96249169604766	1	0.0475736602883049	0.163186834723334	AT2G26340
chr2:clu_225_NA	Success	0.775801347681238	1	0.212898995528911	0.419413796928533	PEX10
chr2:clu_226_NA	Not enough valid samples	NA	NA	NA	NA	AT2G26470
chr2:clu_227_NA	Success	0.117080233795832	1	0.628455918138026	0.787393774715221	AT2G26500
chr2:clu_228_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr2:clu_229_NA	Success	2.88667746696532	1	0.0162709431978454	0.0802133610830158	UROS
chr2:clu_23_NA	Success	2.37241697776153	1	0.0293863893937652	0.117649047068153	AL6
chr2:clu_230_NA	Success	2.43069395304906	1	0.0274642339502338	0.112461944441201	UROS
chr2:clu_231_NA	Success	2.1315004080212	1	0.0389510569625823	0.141839262419242	RPN13
chr2:clu_232_NA	Not enough valid samples	NA	NA	NA	NA	RPN13
chr2:clu_233_NA	Success	0.721171917107981	1	0.229760433424698	0.439613046978329	AT2G26600
chr2:clu_234_NA	Success	1.24134487273284	1	0.115105255387073	0.283263910244084	HO1
chr2:clu_235_NA	Success	4.09119144831175	3	0.0423890130192652	0.149793940077155	SCAB1
chr2:clu_236_NA	Success	0.204086233845715	1	0.522898548984563	0.708880835342011	HMGCL
chr2:clu_237_NA	Success	2.66325167405205	2	0.0697211423212389	0.208611180291865	AT2G26810
chr2:clu_238_NA	Not enough valid samples	NA	NA	NA	NA	AT2G26810
chr2:clu_239_NA	Success	3.60260035051809	1	0.00726926196773172	0.0470400635256644	EMB1187
chr2:clu_24_NA	Not enough valid samples	NA	NA	NA	NA	CAND1
chr2:clu_240_NA	Success	1.25429642678117	1	0.113226993399875	0.280390134580462	ISPE
chr2:clu_241_NA	Success	2.84504161372291	1	0.0170610454092376	0.082230429388702	ISPE
chr2:clu_242_NA	Success	0.490639597943925	1	0.321883197241913	0.534467594541243	ISPE
chr2:clu_243_NA	Success	8.92922981079073	2	0.0001324600045191	0.00367242324455705	CIPK3
chr2:clu_244_NA	Success	3.37959467613885	1	0.00932661203401372	0.0553733233139282	LHW,CPuORF6
chr2:clu_245_NA	Success	3.06210466522043	1	0.0133342912349774	0.070571327691947	AT2G27350
chr2:clu_246_NA	Success	0.854894625703423	2	0.425328007360581	0.627301726814873	AT2G27350
chr2:clu_247_NA	Success	3.91612486462259	1	0.00513221820310498	0.0364930903759606	AT2G27385
chr2:clu_248_NA	Success	4.76759219816341	1	0.00201569920660491	0.0201037722850166	RPL10AB
chr2:clu_249_NA	Success	0.989153681144217	1	0.159568836247506	0.352889728565523	RPP2B
chr2:clu_25_NA	Success	2.0690323617132	1	0.0419290791886597	0.149421789278455	AT2G02570
chr2:clu_250_NA	Success	2.63069249866629	1	0.0218036610719897	0.0963313797654283	RPP2A
chr2:clu_251_NA	Success	4.59787292008855	2	0.0100732395582601	0.0589069563729692	AT2G27730
chr2:clu_252_NA	Not enough valid samples	NA	NA	NA	NA	IPT2
chr2:clu_253_NA	Not enough valid samples	NA	NA	NA	NA	AT2G27980
chr2:clu_254_NA	Success	0.987202722039228	1	0.159981024344591	0.353150223206247	SYD
chr2:clu_255_NA	Success	3.10534278523068	2	0.0448091560095106	0.156186008605238	AT2G28310
chr2:clu_256_NA	Success	0.0694557190672498	1	0.709365597060751	0.838748062555876	AT2G28310
chr2:clu_257_NA	Success	3.83880812106619	1	0.00559099743467543	0.0388413660864118	AT2G28320
chr2:clu_258_NA	Success	0.267233072867498	1	0.464735227453333	0.66515391233369	RAP2-7
chr2:clu_259_NA	Success	17.9526549077653	2	1.59683865837632e-08	8.34338027761601e-06	RAP2-7
chr2:clu_26_NA	Success	2.23962129302225	1	0.0343089224970972	0.131268562238912	AT2G02570
chr2:clu_260_NA	Not enough valid samples	NA	NA	NA	NA	ADCS
chr2:clu_261_NA	Not enough valid samples	NA	NA	NA	NA	ADCS
chr2:clu_262_NA	Not enough valid samples	NA	NA	NA	NA	APK1B
chr2:clu_263_NA	Not enough valid samples	NA	NA	NA	NA	AT2G28940
chr2:clu_264_NA	Not enough valid samples	NA	NA	NA	NA	APUM2
chr2:clu_265_NA	Success	4.32253320310491	1	0.00327948185070562	0.0276061118463297	AT2G29210
chr2:clu_266_NA	Success	1.01610512353125	1	0.153996510414864	0.344724040350904	AT2G29290
chr2:clu_267_NA	Success	0.613210332791141	1	0.268104264356249	0.479982871377124	AT2G29310
chr2:clu_268_NA	Success	8.04926795709912	2	0.000319335604300336	0.00626644283243907	AT2G29310
chr2:clu_269_NA	Success	5.34970528451692	1	0.00107169673200704	0.0139651962013314	SDR
chr2:clu_27_NA	Success	0.0498333512470026	1	0.75222997122971	0.865995799259499	TLP1
chr2:clu_270_NA	Success	2.95374587977767	1	0.0150766236617233	0.0760626990078928	SMO2-1
chr2:clu_271_NA	Success	0.145428709546792	1	0.58967159922694	0.758198944249551	AT2G29590
chr2:clu_272_NA	Success	0.758608280006939	1	0.218041197105175	0.425934387622392	THIC
chr2:clu_273_NA	Success	0.0916295879357847	1	0.668587188997229	0.813721500261629	ANTR1
chr2:clu_274_NA	Success	1.41762165879658	1	0.0922168324778691	0.248421709102632	ANTR1
chr2:clu_275_NA	Not enough valid samples	NA	NA	NA	NA	VLN1
chr2:clu_276_NA	Success	2.35837551709022	1	0.0298701298572273	0.118929555241819	AT2G29970
chr2:clu_277_NA	Success	0.00162489370393359	1	0.9545396933649	0.978423376054542	AT2G30170
chr2:clu_278_NA	Success	1.1167311084431	1	0.135050926759502	0.318101247597205	AT2G30170
chr2:clu_279_NA	Success	1.61042670594549	1	0.0727057155142622	0.213334343181838	FC2
chr2:clu_28_NA	Success	0.457744140101568	1	0.338662397813003	0.549939691666252	TLP1
chr2:clu_280_NA	Success	7.56200839259134	2	0.000519830171713073	0.00863146581822477	TCL2
chr2:clu_281_NA	Not enough valid samples	NA	NA	NA	NA	AT2G30480
chr2:clu_282_NA	Success	7.18298003239534	1	0.000150498534320787	0.00388723564715743	AT2G30530
chr2:clu_283_NA	Success	0.343419463454325	2	0.709340606686215	0.838748062555876	AT2G30600
chr2:clu_284_NA	Success	0.151612230612045	2	0.859321434690284	0.926120289438984	AT2G30695
chr2:clu_285_NA	Success	0.743756898410197	2	0.475324809858768	0.67438102131136	AT2G30700
chr2:clu_286_NA	Success	5.4677948767655	1	0.000943344522908553	0.0128994893585052	PTI12
chr2:clu_287_NA	Success	4.93946767899359	1	0.00167181643728383	0.0181592751108482	ARPC1A
chr2:clu_288_NA	Success	4.5789368663464	1	0.00247650155465653	0.0227290749241904	ARPC1A
chr2:clu_289_NA	Success	4.47849270784938	1	0.00276410624039778	0.0244243539721699	AT2G31170
chr2:clu_29_NA	Success	2.09695121735302	1	0.0405696068605288	0.145953990395855	AT2G02770
chr2:clu_290_NA	Success	0.260902762807689	1	0.470072510769976	0.669443509682784	AT2G31170
chr2:clu_291_NA	Not enough valid samples	NA	NA	NA	NA	RUS2
chr2:clu_292_NA	Success	1.47128731913205	1	0.0862731181574616	0.238533726506724	ARPC1B
chr2:clu_293_NA	Not enough valid samples	NA	NA	NA	NA	ARPC1B
chr2:clu_294_NA	Success	0.00253809294446228	1	0.943200891664306	0.973188527457461	GLX2-5
chr2:clu_295_NA	Success	0.690872144475122	1	0.239804254824656	0.45236483026224	GLX2-5
chr2:clu_296_NA	Success	4.20566096296781	1	0.00372891422214322	0.0299701563279703	POSF21
chr2:clu_297_NA	Success	0.330592966624607	1	0.416141576231747	0.62164104961559	NTH1
chr2:clu_298_NA	Success	1.3602988167253	1	0.0990609190634197	0.258094595980414	ARI7
chr2:clu_299_NA	Success	0.931519558088993	1	0.172274452092994	0.368445431157131	SCY2
chr2:clu_3_NA	Success	0.0780930563068409	2	0.924878356774775	0.965878304990945	AT2G01130
chr2:clu_30_NA	Success	2.44427688317862	2	0.0867888707086571	0.239595470765311	AT2G02770
chr2:clu_300_NA	Success	0.297274837800643	1	0.440665160593771	0.641531512593751	SCY2
chr2:clu_301_NA	Not enough valid samples	NA	NA	NA	NA	AT2G31560
chr2:clu_302_NA	Success	1.45129821794254	1	0.0884369975181376	0.242080259510699	THG1
chr2:clu_303_NA	Not enough valid samples	NA	NA	NA	NA	THG1
chr2:clu_304_NA	Success	0.526960541970368	1	0.304605751226634	0.515911771165186	AT2G31800
chr2:clu_305_NA	Not enough valid samples	NA	NA	NA	NA	AT2G31840
chr2:clu_306_NA	Not enough valid samples	NA	NA	NA	NA	PARG1
chr2:clu_307_NA	Success	0.1281152817117	1	0.61272171621358	0.775395739697419	CNX2
chr2:clu_308_NA	Not enough valid samples	NA	NA	NA	NA	CALS2
chr2:clu_309_NA	Success	0.597802770005927	1	0.274201761577897	0.486004529905223	RAD50
chr2:clu_31_NA	Not enough valid samples	NA	NA	NA	NA	AT2G02770
chr2:clu_310_NA	Not enough valid samples	NA	NA	NA	NA	AT2G32000
chr2:clu_311_NA	Success	4.40590154625716	1	0.00299288127775811	0.0259154361644269	CVL1
chr2:clu_312_NA	Success	0.155096308596853	1	0.577562011794873	0.751352733381018	AT2G32040
chr2:clu_313_NA	Success	0.141132917224297	1	0.595219939917809	0.761801461481361	AT2G32040
chr2:clu_314_NA	Success	0.151430084834885	1	0.582094882460992	0.753035417293287	RPS12C
chr2:clu_315_NA	Success	0.00530157401340148	1	0.917985520198717	0.961462764543564	PURA1
chr2:clu_316_NA	Success	0.744146734717162	1	0.222481426566951	0.431262906404956	AT2G32170
chr2:clu_317_NA	Success	0.166511904972396	1	0.56388396071791	0.741173564484285	FRS2
chr2:clu_318_NA	Success	0.372091286801918	1	0.388324336024484	0.595391244782339	AT2G32295
chr2:clu_319_NA	Success	2.6658613573577	1	0.0209406769413467	0.0938912844462163	THG2
chr2:clu_32_NA	Success	0.133065777795764	1	0.605938642411782	0.770258576014202	AT2G02910
chr2:clu_320_NA	Success	3.26903114998709	1	0.0105590298660582	0.0607797871528149	AT2G32415
chr2:clu_321_NA	Success	0.0689065081812714	1	0.710464922783436	0.839009377355039	AT2G32500
chr2:clu_322_NA	Success	2.70608879737711	3	0.143986752961042	0.329390671568622	AT2G32640
chr2:clu_323_NA	Success	3.47833470728051	2	0.0308587571313262	0.121268093694237	LUH
chr2:clu_324_NA	Success	0.944241701347437	1	0.169373077999362	0.365004127754179	LUH
chr2:clu_325_NA	Success	2.19506982773532	1	0.0361473521557083	0.134363220436102	LUH
chr2:clu_326_NA	Success	0.00867683262595165	1	0.895195236671268	0.950291470113119	LUH
chr2:clu_327_NA	Success	1.02540540519692	1	0.152125155347073	0.342371181922837	LUH
chr2:clu_328_NA	Success	3.23350711629931	1	0.0109895010771544	0.0622658826767268	KRP4
chr2:clu_329_NA	Not enough valid samples	NA	NA	NA	NA	AT2G32760
chr2:clu_33_NA	Not enough valid samples	NA	NA	NA	NA	AT2G02960
chr2:clu_330_NA	Success	0.230870145811963	1	0.496811766801175	0.690120368524392	COP1
chr2:clu_331_NA	Success	0.118136919218841	1	0.626910393918786	0.786435537742869	COP1
chr2:clu_332_NA	Success	0.240977687499992	1	0.487537944600403	0.68425532952202	AT2G32970
chr2:clu_333_NA	Not enough valid samples	NA	NA	NA	NA	AT2G33051
chr2:clu_334_NA	Not enough valid samples	NA	NA	NA	NA	AT2G33051
chr2:clu_335_NA	Success	0.2251791909801	1	0.502164813611363	0.693189899353689	IAA13
chr2:clu_336_NA	Success	4.94250932728141	3	0.0195692352977731	0.0897393460847804	AT2G33440,AT2G33435
chr2:clu_337_NA	Success	1.0287058753371	1	0.151467255451166	0.341337841889204	RPL28
chr2:clu_338_NA	Success	1.64661601902259	1	0.0695659603308872	0.208504896406452	GLTP1
chr2:clu_339_NA	Success	4.41158913181283	1	0.00297428172645658	0.0258283890153787	ANAC041
chr2:clu_34_NA	Not enough valid samples	NA	NA	NA	NA	AT2G03140
chr2:clu_340_NA	Not enough valid samples	NA	NA	NA	NA	AT2G33490
chr2:clu_341_NA	Success	0.702020549289728	1	0.236048129171499	0.447148414455008	COL14
chr2:clu_342_NA	Success	0.000225206860363869	1	0.983067804808612	0.991315269049001	AT2G33550
chr2:clu_343_NA	Success	1.38277468357722	2	0.250881469720276	0.463992534574464	AHL10
chr2:clu_344_NA	Success	3.62343808689252	2	0.0266907534339215	0.111101180271778	RPS5
chr2:clu_345_NA	Success	9.11413600973444	1	1.95948499658542e-05	0.00120848237952676	BAC1
chr2:clu_346_NA	Success	3.06258083382005	1	0.0133271099796856	0.070571327691947	BAC1
chr2:clu_347_NA	Success	0.0155131652648492	1	0.860181657696584	0.926120289438984	BAC1
chr2:clu_348_NA	Success	0.0141022488655267	1	0.866628949426851	0.930356193665344	AT2G33830
chr2:clu_349_NA	Not enough valid samples	NA	NA	NA	NA	MEE18
chr2:clu_35_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT2G03140
chr2:clu_350_NA	Success	7.88112564203573	3	0.00126861642694285	0.0155212908591956	AT2G34310
chr2:clu_351_NA	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr2:clu_352_NA	Success	0.00122696987091331	1	0.960491147558311	0.9799474165838	HMGB14
chr2:clu_353_NA	Success	2.68185766668319	1	0.0205599268808446	0.0925962727778126	AT2G34560
chr2:clu_354_NA	Success	0.0163626265116932	1	0.85644510770337	0.925423552945125	SPS3
chr2:clu_355_NA	Success	0.00851987717092584	1	0.89614204953815	0.950558537628743	EDA3
chr2:clu_356_NA	Success	0.622428248888014	1	0.264537136952685	0.476832153067866	EDA3
chr2:clu_357_NA	Success	7.8437157092194	1	7.47190357664296e-05	0.00261379979803648	EDA3
chr2:clu_358_NA	Success	0.00195123030636069	1	0.950188808574712	0.976358578549058	ATO1
chr2:clu_359_NA	Success	0.187455193448443	1	0.540339777510549	0.72284497903359	GLCNAC1PUT2
chr2:clu_36_NA	Success	0.690725862039017	2	0.501212126139998	0.692259161423708	emb1579
chr2:clu_360_NA	Success	3.85118344789376	1	0.00551484619327772	0.0386679006869728	GLCNAC1PUT2
chr2:clu_361_NA	Success	0.442043066248743	1	0.347084957764233	0.556085026999632	AT2G35040
chr2:clu_362_NA	Success	0.013053776583007	1	0.871637931880617	0.934737342137412	AT2G35130
chr2:clu_363_NA	Success	2.27341111736558	1	0.0329799007334475	0.127612368779102	GDH1
chr2:clu_364_NA	Success	8.12075952076786	1	5.57586312674032e-05	0.00218834524272848	PRS1
chr2:clu_365_NA	Success	0.015620366928971	1	0.859704384014139	0.926120289438984	AT2G35450
chr2:clu_366_NA	Success	4.7402574718559	1	0.00207665670394751	0.0203499361629456	SKL2
chr2:clu_367_NA	Not enough valid samples	NA	NA	NA	NA	FEI2
chr2:clu_368_NA	Not enough valid samples	NA	NA	NA	NA	MOR1
chr2:clu_369_NA	Success	5.12164186454314	1	0.00137183161032492	0.0161310316202409	CTF2A
chr2:clu_37_NA	Success	0.000840814384730493	1	0.967289783460933	0.982901723476442	AT2G03390
chr2:clu_370_NA	Success	0.201325803327819	1	0.525723024352485	0.710210931762843	AT2G35800
chr2:clu_371_NA	Success	0.174260625833767	1	0.554951409574573	0.731702949273281	AT2G35830
chr2:clu_372_NA	Not enough valid samples	NA	NA	NA	NA	SPP2
chr2:clu_373_NA	Success	2.8463429663654	1	0.0170357607165929	0.082230429388702	SPP2
chr2:clu_374_NA	Success	0.711489806797317	1	0.232913595265459	0.443450047218092	AT2G36000
chr2:clu_375_NA	Success	7.56243263996851	1	0.000100629102678161	0.00315123914206636	UEV1C
chr2:clu_376_NA	Success	0.00735864029797995	1	0.903441698230536	0.954282003513694	HISN3
chr2:clu_377_NA	Success	1.6491646632752	1	0.069350384202242	0.208326899661208	AT2G36360
chr2:clu_378_NA	Success	0.237171003775416	1	0.490996394605385	0.686304858694483	AT2G36360
chr2:clu_379_NA	Success	0.53310814054862	1	0.301801664955701	0.512960985093436	ABCG34
chr2:clu_38_NA	Success	2.96613663284063	1	0.0148660524385527	0.0753778699149433	AT2G03390
