intron	logef	A	B	deltapsi
chr1:10449485:10449598:clu_392_NA	-21.8943728839835	0.993179028065577	1.39949264812297e-17	-0.993179028065577
chr1:10491833:10492436:clu_393_NA	1.13113710292277	0.0383271148166833	0.183266410410179	0.144939295593496
chr1:10492354:10492436:clu_393_NA	-0.660822524894947	0.65971750331388	0.525649885775564	-0.134067617538316
chr1:10492354:10492451:clu_393_NA	-0.470314578027824	0.301955381869437	0.291083703814257	-0.0108716780551803
chr1:10499244:10499359:clu_394_NA	0.220508816732677	0.0511879583198923	0.0701092986569445	0.0189213403370522
chr1:10499244:10500120:clu_394_NA	-0.0860291114700015	0.39182660298342	0.394978997571074	0.00315239458765365
chr1:10500011:10500120:clu_394_NA	-0.134479705262676	0.556985438696687	0.534911703771982	-0.0220737349247059
chr1:10500234:10500492:clu_395_NA	0.017201765402827	0.269146780027399	0.285922853202164	0.0167760731747658
chr1:10500234:10500819:clu_395_NA	-0.148327552261769	0.537523682257778	0.483914699420167	-0.0536089828376109
chr1:10500715:10500819:clu_395_NA	0.131125786858942	0.193329537714824	0.230162447377669	0.0368329096628452
chr1:10606306:10606467:clu_398_NA	-3.03158068233744	0.911929611918627	0.0235284585282795	-0.888401153390348
chr1:10606306:10606480:clu_398_NA	3.03158068233744	0.0880703880813727	0.97647154147172	0.888401153390348
chr1:10626309:10626650:clu_399_NA	1.21961397015438	0.238366439775397	0.782036116106803	0.543669676331406
chr1:10626309:10626661:clu_399_NA	-1.21961397015438	0.761633560224603	0.217963883893197	-0.543669676331406
chr1:50963:51064:clu_4_NA	-0.211409531588024	0.241615522948495	0.189552466158621	-0.0520630567898736
chr1:50963:51123:clu_4_NA	0.383158034577346	0.31612303094654	0.449446659368292	0.133323628421752
chr1:50963:51126:clu_4_NA	-0.171748502989322	0.442261446104965	0.361000874473087	-0.0812605716318782
chr1:10805141:10805233:clu_405_NA	1.64542286419624	0.168516508026289	0.844837061173914	0.676320553147625
chr1:10805153:10805233:clu_405_NA	-1.64542286419624	0.831483491973711	0.155162938826086	-0.676320553147625
chr1:10854873:10854990:clu_408_NA	1.78965634498158	0.019764463362122	0.466616109267767	0.446851645905645
chr1:10854873:10855430:clu_408_NA	-4.19219267443515	0.969320761355309	0.0577641244714026	-0.911556636883907
chr1:10855050:10855430:clu_408_NA	2.40253632945358	0.0109147752825686	0.475619766260831	0.464704990978262
chr1:10855936:10856041:clu_409_NA	-8.96438426767975	0.808248701816904	6.89352620263577e-08	-0.808248632881642
chr1:10855939:10856041:clu_409_NA	8.96438426767975	0.191751298183096	0.999999931064738	0.808248632881642
chr1:10941580:10941767:clu_411_NA	-1.23540528954455	0.465133054420857	0.097985346275973	-0.367147708144883
chr1:10941580:10942046:clu_411_NA	2.47081057915369	0.0943831842982813	0.809221949647124	0.714838765348843
chr1:10941825:10942046:clu_411_NA	-1.23540528960914	0.440483761280862	0.0927927040769029	-0.347691057203959
chr1:11118854:11118965:clu_414_NA	1.81892410695911	0.14497472272683	0.865678403500636	0.720703680773806
chr1:11118854:11118971:clu_414_NA	-1.81892410695911	0.85502527727317	0.134321596499364	-0.720703680773806
chr1:11315633:11316403:clu_422_NA	3.11134918228091	0.0344625531066085	0.947344234871008	0.9128816817644
chr1:11315640:11316403:clu_422_NA	-3.11134918228091	0.965537446893391	0.0526557651289916	-0.9128816817644
chr1:11436889:11437252:clu_425_NA	-1.72644201913028	0.86638688017381	0.170300234246622	-0.696086645927188
chr1:11436889:11437269:clu_425_NA	1.72644201913028	0.13361311982619	0.829699765753378	0.696086645927188
chr1:11535337:11535458:clu_427_NA	-0.560380571080807	0.0302036687065416	0.0100519698515596	-0.020151698854982
chr1:11535340:11535458:clu_427_NA	0.560380571080807	0.969796331293458	0.98994803014844	0.020151698854982
chr1:11536174:11536249:clu_428_NA	-2.90330593385864	0.922272279866445	0.0344568383740803	-0.887815441492364
chr1:11536177:11536249:clu_428_NA	2.90330593385864	0.0777277201335553	0.96554316162592	0.887815441492364
chr1:730023:730140:clu_43_NA	0.0741228361739356	0.0380052416502685	0.0438123164048446	0.00580707475457614
chr1:730056:730140:clu_43_NA	-0.0741228361739356	0.961994758349731	0.956187683595155	-0.00580707475457598
chr1:11693921:11694368:clu_434_NA	0.44400835175445	0.267757705252069	0.430015312525852	0.162257607273783
chr1:11693921:11694375:clu_434_NA	-0.282599457403838	0.435897799907547	0.338504821072946	-0.0973929788346011
chr1:11693925:11694368:clu_434_NA	0.0860615318575173	0.0749352533792854	0.0841344373714793	0.00919918399219391
chr1:11693925:11694375:clu_434_NA	0.348749630410716	0.0243041088637194	0.0354855309892117	0.0111814221254923
chr1:11693925:11694389:clu_434_NA	-0.596220056618845	0.197105132597379	0.111859898040511	-0.0852452345568681
chr1:11772668:11772868:clu_435_NA	8.55191163800902	1.73317386299623e-06	0.528605384772466	0.528603651598603
chr1:11772668:11773119:clu_435_NA	-16.9293216746712	0.999996426571858	2.61775429063186e-06	-0.999993808817567
chr1:11772915:11773119:clu_435_NA	8.37741003666219	1.84025427905864e-06	0.471391997473243	0.471390157218964
chr1:12119334:12119473:clu_442_NA	1.5228812797992	0.296844364674528	0.898748187174277	0.601903822499748
chr1:12119334:12119521:clu_442_NA	-1.5228812797992	0.703155635325472	0.101251812825723	-0.601903822499748
chr1:12350970:12351081:clu_447_NA	0.322063110851212	0.172205088210047	0.253155067888042	0.0809499796779947
chr1:12350970:12351142:clu_447_NA	0.0582968844656858	0.359111049510914	0.405524593727842	0.0464135442169282
chr1:12350970:12351207:clu_447_NA	-0.380359995316898	0.468683862279039	0.341320338384116	-0.127363523894923
chr1:12351858:12352106:clu_448_NA	-1.03743885189242	0.695824653319117	0.223153249880673	-0.472671403438445
chr1:12351864:12352106:clu_448_NA	1.03743885189242	0.304175346680883	0.776846750119327	0.472671403438445
chr1:12978340:12978440:clu_460_NA	-10.6295941524051	0.839740626987027	3.06600990733216e-09	-0.839740623921017
chr1:12978355:12978440:clu_460_NA	10.6295941524051	0.160259373012973	0.99999999693399	0.839740623921017
chr1:13124815:13125118:clu_463_NA	0.0187878914544439	0.394152608466061	0.403160334086399	0.00900772562033764
chr1:13124827:13125118:clu_463_NA	-0.0187878914544439	0.605847391533939	0.596839665913601	-0.00900772562033769
chr1:13470266:13470339:clu_464_NA	-1.72715420786343	0.909098724130766	0.240191709675761	-0.668907014455004
chr1:13470269:13470339:clu_464_NA	1.72715420786343	0.0909012758692345	0.759808290324239	0.668907014455004
chr1:13533559:13534167:clu_465_NA	-0.0815654515054586	0.425897841460798	0.386573424861264	-0.0393244165995336
chr1:13533898:13534167:clu_465_NA	0.0815654515054587	0.574102158539202	0.613426575138736	0.0393244165995335
chr1:14176744:14176827:clu_468_NA	-2.41278394790181	0.936804824798381	0.106279479142962	-0.830525345655419
chr1:14176754:14176827:clu_468_NA	2.41278394790181	0.0631951752016191	0.893720520857038	0.830525345655419
chr1:15937045:15937170:clu_470_NA	9.24814841452326	0.142041124352705	0.999999943996819	0.857958819644114
chr1:15937045:15937219:clu_470_NA	-9.24814841452326	0.857958875647295	5.60031811831907e-08	-0.857958819644114
chr1:15937249:15937451:clu_471_NA	-2.16953590187863	0.300234274486547	0.0064141079986279	-0.293820166487919
chr1:15937249:15937621:clu_471_NA	4.33907180375729	0.068381833783096	0.980097210613885	0.911715376830789
chr1:15937499:15937621:clu_471_NA	-2.16953590187867	0.631383891730357	0.0134886813874869	-0.61789521034287
chr1:16266790:16266976:clu_475_NA	-0.908517059735298	0.0621186475457565	0.00483230317118465	-0.0572863443745718
chr1:16266790:16266979:clu_475_NA	-0.908919650397156	0.78020091420806	0.0606685749305024	-0.719532339277558
chr1:16266790:16266982:clu_475_NA	-0.908919650397052	0.060441138345571	0.00469991468072755	-0.0557412236648435
chr1:16266790:16266985:clu_475_NA	-0.908919650397143	0.0299825398967141	0.0023314481375313	-0.0276510917591828
chr1:16266790:16266988:clu_475_NA	-0.908919650397156	0.0162424788145422	0.00126301831370883	-0.0149794605008334
chr1:16266790:16267477:clu_475_NA	4.5441956613238	0.0510142811893559	0.926204740766345	0.875190459576989
chr1:16278193:16278455:clu_476_NA	-24.3919365323019	0.999999999908028	7.07581836695976e-12	-0.999999999900952
chr1:16278193:16278503:clu_476_NA	24.3919365323019	9.19721726474968e-11	0.999999999992924	0.999999999900952
chr1:16429558:16429643:clu_477_NA	0.0993148745794731	0.389870206616751	0.413696820853492	0.0238266142367408
chr1:16429558:16430029:clu_477_NA	-0.212318688763496	0.234444209224425	0.182163309752065	-0.0522808994723591
chr1:16429754:16430029:clu_477_NA	0.113003814184023	0.375685584158825	0.404139869394443	0.0284542852356184
chr1:16617231:16617612:clu_479_NA	1.31851864666755	0.167320036153944	0.737360836265261	0.570040800111317
chr1:16617492:16617612:clu_479_NA	-1.31851864666755	0.832679963846056	0.262639163734739	-0.570040800111317
chr1:16798439:16798551:clu_480_NA	0.284740255013325	0.320474118986524	0.454597091416579	0.134122972430055
chr1:16798439:16799819:clu_480_NA	-0.284740255013325	0.679525881013476	0.545402908583421	-0.134122972430055
chr1:16994170:16994474:clu_486_NA	1.11482287469671	0.134647958138347	0.591259129854096	0.45661117171575
chr1:16994185:16994474:clu_486_NA	-1.11482287469671	0.865352041861653	0.408740870145904	-0.45661117171575
chr1:17163276:17163346:clu_489_NA	4.59023232957628	0.0378482674000369	0.523809569946961	0.485961302546924
chr1:17163276:17163535:clu_489_NA	-9.36681104947202	0.933594652482168	1.12155056262261e-05	-0.933583436976542
chr1:17163399:17163535:clu_489_NA	4.77657871989574	0.0285570801177947	0.476179214547413	0.447622134429619
chr1:17165782:17166037:clu_491_NA	-1.63878701479367	0.449260150053852	0.042133163614013	-0.407126986439839
chr1:17165782:17166342:clu_491_NA	3.27757402958748	0.071310024808904	0.912904256772547	0.841594231963643
chr1:17166069:17166342:clu_491_NA	-1.63878701479381	0.479429825137244	0.04496257961344	-0.434467245523804
chr1:17307577:17307672:clu_492_NA	2.75770814897	0.0707038173614594	0.949764320859028	0.879060503497569
chr1:17307577:17307675:clu_492_NA	-2.75770814897	0.929296182638541	0.0502356791409716	-0.879060503497569
chr1:17455937:17456086:clu_496_NA	-1.90210801782953	0.843251220079619	0.107015502771126	-0.736235717308493
chr1:17455940:17456086:clu_496_NA	1.90210801782953	0.156748779920381	0.892984497228874	0.736235717308493
chr1:948595:948697:clu_50_NA	0.452604241456202	0.558990272874455	0.758096834285733	0.199106561411277
chr1:948640:948697:clu_50_NA	-0.452604241456202	0.441009727125544	0.241903165714267	-0.199106561411277
chr1:17717316:17717421:clu_500_NA	-0.24142940704278	0.693051499193052	0.582140241213072	-0.11091125797998
chr1:17717320:17717421:clu_500_NA	0.24142940704278	0.306948500806948	0.417859758786928	0.11091125797998
chr1:17942172:17942265:clu_505_NA	3.3909635819859	0.0114402588682138	0.910749161616316	0.899308902748102
chr1:17942176:17942265:clu_505_NA	-3.3909635819859	0.988559741131786	0.089250838383684	-0.899308902748102
chr1:17953430:17953553:clu_507_NA	-1.06089485985415	0.563400769067572	0.165206168938685	-0.398194600128887
chr1:17953430:17953673:clu_507_NA	2.12178971981096	0.104290063670874	0.737350718742336	0.633060655071463
chr1:17953609:17953673:clu_507_NA	-1.06089485995681	0.332309167261554	0.0974431123189787	-0.234866054942576
chr1:948816:948912:clu_51_NA	0.118623851146682	0.400061159003294	0.434099310895945	0.0340381518926505
chr1:948816:949076:clu_51_NA	-0.47791598834845	0.33498576013593	0.200177422603566	-0.134808337532365
chr1:948992:949076:clu_51_NA	0.359292137201769	0.264953080860775	0.365723266500489	0.100770185639714
chr1:18060963:18061243:clu_510_NA	-3.94506524778814	0.963845734621643	0.00988312560255287	-0.95396260901909
chr1:18060978:18061243:clu_510_NA	3.94506524778814	0.0361542653783568	0.990116874397447	0.95396260901909
chr1:18118805:18119232:clu_513_NA	0.020008846038204	0.743686287307264	0.751239672648322	0.00755338534105887
chr1:18118805:18119244:clu_513_NA	-0.020008846038204	0.256313712692736	0.248760327351677	-0.00755338534105884
chr1:18120306:18120379:clu_514_NA	0.280438917701064	0.728392138583303	0.824531824624441	0.0961396860411382
chr1:18120306:18120397:clu_514_NA	-0.280438917701064	0.271607861416697	0.175468175375559	-0.0961396860411381
chr1:18151239:18151339:clu_515_NA	2.63986954801875	0.0714184114024504	0.937884808454012	0.866466397051562
chr1:18151243:18151339:clu_515_NA	-2.63986954801875	0.92858158859755	0.0621151915459879	-0.866466397051562
chr1:18181471:18181613:clu_516_NA	0.304939174793109	0.301645234753438	0.406190474217591	0.104545239464154
chr1:18181471:18181781:clu_516_NA	-0.105660567476346	0.323648809669303	0.289058721280865	-0.0345900883884381
chr1:18181650:18181781:clu_516_NA	-0.199278607316762	0.374705955577259	0.304750804501544	-0.0699551510757155
chr1:18382960:18383117:clu_519_NA	0.0635815397219475	0.60156903107263	0.631619344738982	0.030050313666352
chr1:18383029:18383117:clu_519_NA	-0.0635815397219475	0.39843096892737	0.368380655261018	-0.030050313666352
chr1:949621:949734:clu_52_NA	-0.00278520819452167	0.433509582698334	0.426395946596497	-0.00711363610183635
chr1:949621:949883:clu_52_NA	-0.299933531963098	0.302305360198999	0.220907436531524	-0.0813979236674743
chr1:949796:949883:clu_52_NA	0.30271874015762	0.264185057102668	0.352696616871979	0.0885115597693107
chr1:18488403:18488983:clu_524_NA	-1.3739578833356	0.0561039085214604	0.0203338095706667	-0.0357700989507937
chr1:18488731:18488827:clu_524_NA	2.4597112144139	0.0305955693029705	0.512655365992326	0.482059796689355
chr1:18488731:18488983:clu_524_NA	-3.60913389400727	0.889078583698087	0.034469991452847	-0.85460859224524
chr1:18488907:18488983:clu_524_NA	2.52338056292897	0.024221938477482	0.432540832984161	0.408318894506679
chr1:18574758:18575748:clu_527_NA	0.973538188166576	0.0983794734825167	0.419597811538969	0.321218338056452
chr1:18574758:18576670:clu_527_NA	-2.4365074964145	0.835118982768647	0.117682816069152	-0.717436166699495
chr1:18575813:18576670:clu_527_NA	1.46296930824792	0.0665015437488365	0.46271937239188	0.396217828643043
chr1:18592045:18592130:clu_528_NA	-1.92509490987918	0.863680713845957	0.118785001126474	-0.744895712719483
chr1:18592045:18592154:clu_528_NA	1.92509490987918	0.136319286154043	0.881214998873526	0.744895712719483
chr1:18727574:18727828:clu_532_NA	0.127867269711381	0.607364984465936	0.666408126548923	0.059043142082987
chr1:18727574:18728109:clu_532_NA	-0.127867269711381	0.392635015534064	0.333591873451077	-0.0590431420829871
chr1:19323932:19324051:clu_544_NA	-0.484143929829261	0.467307667770071	0.249881568881427	-0.217426098888644
chr1:19323940:19324051:clu_544_NA	0.484143929829261	0.532692332229929	0.750118431118573	0.217426098888644
chr1:19487212:19487317:clu_548_NA	0.766414274091412	0.015171475179338	0.0289122798925968	0.0137408047132588
chr1:19487212:19487581:clu_548_NA	-5.03974723494111	0.969634432467925	0.00556004944107003	-0.964074383026855
chr1:19487212:19487855:clu_548_NA	4.27333296084969	0.0151940923527369	0.965527670666333	0.950333578313596
chr1:19522759:19522858:clu_550_NA	-3.06199783058239	0.921322893471328	0.0250005931043176	-0.89632230036701
chr1:19522759:19522870:clu_550_NA	3.06199783058239	0.0786771065286721	0.974999406895682	0.89632230036701
chr1:19601329:19601691:clu_554_NA	3.86202623299422	0.0187240520768123	0.977357142120567	0.958633090043755
chr1:19601352:19601691:clu_554_NA	-3.86202623299422	0.981275947923188	0.0226428578794327	-0.958633090043755
chr1:19837228:19837464:clu_559_NA	0.194423429652074	0.170227845855953	0.232336188404293	0.0621083425483396
chr1:19837340:19837464:clu_559_NA	-0.194423429652074	0.829772154144047	0.767663811595707	-0.0621083425483395
chr1:19888088:19888229:clu_561_NA	-0.0528383758009139	0.392206109147984	0.367321457546721	-0.0248846516012639
chr1:19888088:19888305:clu_561_NA	0.0528383758009139	0.607793890852016	0.632678542453279	0.0248846516012639
chr1:19990400:19990478:clu_565_NA	31.7626328287089	0.0228051658145308	1	0.977194834185469
chr1:19990400:19990481:clu_565_NA	-31.7626328287089	0.977194834185469	1.10477946110933e-26	-0.977194834185469
chr1:20030667:20030944:clu_566_NA	-0.28016362823494	0.790399840545882	0.682873736656003	-0.107526103889879
chr1:20030667:20030962:clu_566_NA	0.28016362823494	0.209600159454118	0.317126263343997	0.107526103889879
chr1:20135536:20135800:clu_575_NA	-0.462734569139985	0.57963163616671	0.353381622472745	-0.226250013693965
chr1:20135536:20135806:clu_575_NA	0.462734569139985	0.42036836383329	0.646618377527255	0.226250013693965
chr1:20260737:20260862:clu_582_NA	1.82622781767622	0.120903263944145	0.841382595684208	0.720479331740063
chr1:20260752:20260862:clu_582_NA	-1.82622781767622	0.879096736055855	0.158617404315792	-0.720479331740063
chr1:20291357:20291458:clu_584_NA	-0.336331848088081	0.17228305294109	0.0960247370712979	-0.0762583158697917
chr1:20291378:20291458:clu_584_NA	0.336331848088081	0.82771694705891	0.903975262928702	0.0762583158697918
chr1:20306777:20306898:clu_585_NA	-0.101671525753673	0.275219983972219	0.236558581578266	-0.0386614023939536
chr1:20306798:20306898:clu_585_NA	0.101671525753673	0.724780016027781	0.763441418421734	0.0386614023939537
chr1:20327518:20327614:clu_586_NA	0.201754329692884	0.700820818015604	0.778115542361845	0.0772947243462412
chr1:20327518:20327620:clu_586_NA	-0.201754329692884	0.299179181984396	0.221884457638155	-0.0772947243462412
chr1:20442303:20442394:clu_593_NA	-35.6202241048788	0.983202151142749	6.73062826510828e-30	-0.983202151142749
chr1:20442303:20443760:clu_593_NA	35.6202241048788	0.016797848857251	1	0.983202151142749
chr1:20542001:20542770:clu_597_NA	-2.20463483780576	0.822374278953449	0.0533147975173142	-0.769059481436135
chr1:20542001:20542774:clu_597_NA	2.20463483780576	0.177625721046551	0.946685202482686	0.769059481436135
chr1:20566186:20567032:clu_598_NA	-0.0271866017666139	0.351388105702307	0.339098001951777	-0.0122901037505297
chr1:20566938:20567032:clu_598_NA	0.0271866017666138	0.648611894297693	0.660901998048223	0.0122901037505299
chr1:72669:72915:clu_6_NA	2.95935243383661	0.0126440440820994	0.546286237959252	0.533642193877153
chr1:72669:73087:clu_6_NA	-5.06307568291245	0.963391198840856	0.0136533954942905	-0.949737803346566
chr1:73016:73087:clu_6_NA	2.10372324907585	0.023964757077044	0.440060366546457	0.416095609469413
chr1:20652822:20652902:clu_607_NA	0.0267893954160223	0.190547949943285	0.198949195562299	0.00840124561901404
chr1:20652822:20652932:clu_607_NA	-0.0267893954160223	0.809452050056715	0.801050804437701	-0.00840124561901401
chr1:20720471:20720570:clu_610_NA	2.85387023246948	0.0258516629719656	0.888800983412859	0.862949320440894
chr1:20720471:20720609:clu_610_NA	-2.85387023246948	0.974148337028034	0.111199016587141	-0.862949320440894
chr1:20722292:20722394:clu_611_NA	-2.64877511646195	0.955042825470794	0.0960848005434799	-0.858958024927314
chr1:20722308:20722394:clu_611_NA	2.64877511646195	0.0449571745292063	0.90391519945652	0.858958024927314
chr1:20726055:20726144:clu_612_NA	-1.93221081644775	0.872164452222734	0.125188450006738	-0.746976002215996
chr1:20726058:20726144:clu_612_NA	1.93221081644775	0.127835547777266	0.874811549993262	0.746976002215996
chr1:20737534:20737677:clu_614_NA	3.04283294672378	0.0230218665269561	0.911947251928589	0.888925385401633
chr1:20737534:20737686:clu_614_NA	-3.04283294672378	0.976978133473044	0.0880527480714109	-0.888925385401633
chr1:20811922:20812173:clu_615_NA	1.41487441317493	0.228763947209949	0.571648698406569	0.342884751196621
chr1:20811922:20812617:clu_615_NA	-2.8283254036431	0.608321975944098	0.0218311632531516	-0.586490812690947
chr1:20812296:20812617:clu_615_NA	1.41345099046817	0.162914076845953	0.406520138340279	0.243606061494326
chr1:20863419:20863486:clu_618_NA	0.108734398659076	0.393266297083875	0.446175814564439	0.0529095174805643
chr1:20863419:20863501:clu_618_NA	-0.108734398659076	0.606733702916125	0.553824185435561	-0.0529095174805643
chr1:20896030:20896105:clu_621_NA	-3.19323585071505	0.962537894531713	0.0414780470034065	-0.921059847528306
chr1:20896030:20896175:clu_621_NA	3.19323585071505	0.0374621054682873	0.958521952996593	0.921059847528306
chr1:21047609:21047720:clu_625_NA	-1.92205743885647	0.873346800531728	0.128617876543293	-0.744728923988435
chr1:21047639:21047720:clu_625_NA	1.92205743885647	0.126653199468272	0.871382123456707	0.744728923988435
chr1:21664250:21664352:clu_640_NA	1.20043391973276	0.181143231554641	0.486471247569252	0.305328016014611
chr1:21664250:21664685:clu_640_NA	-1.94042432570452	0.553770821037822	0.0643143270225228	-0.4894564940153
chr1:21664600:21664685:clu_640_NA	0.739990405971753	0.265085947407536	0.449214425408225	0.184128478000689
chr1:21764158:21764770:clu_643_NA	0.153528619842658	0.474594919542649	0.55115768961499	0.0765627700723409
chr1:21764158:21765051:clu_643_NA	-0.153528619842658	0.525405080457351	0.44884231038501	-0.0765627700723409
chr1:21884207:21884510:clu_644_NA	0.107033567449278	0.628112779062386	0.676601295750905	0.0484885166885191
chr1:21884207:21884517:clu_644_NA	-0.107033567449278	0.371887220937614	0.323398704249095	-0.0484885166885191
chr1:22032639:22033000:clu_646_NA	-2.78985244965769	0.939926930444039	0.055752587060436	-0.884174343383603
chr1:22032844:22033000:clu_646_NA	2.78985244965769	0.0600730695559614	0.944247412939564	0.884174343383603
chr1:22329713:22330125:clu_652_NA	-0.155363081177575	0.947485561826741	0.929693936965799	-0.0177916248609421
chr1:22329721:22330125:clu_652_NA	0.155363081177575	0.0525144381732588	0.070306063034201	0.0177916248609422
chr1:22338074:22338174:clu_653_NA	-0.878724389699178	0.683164207364429	0.148800882431394	-0.534363324933035
chr1:22338074:22338467:clu_653_NA	2.63617316901263	0.110115194907781	0.806173035949913	0.696057841042132
chr1:22338381:22338467:clu_653_NA	-0.878724389615028	0.0883954902075119	0.0192535364194274	-0.0691419537880845
chr1:22338384:22338467:clu_653_NA	-0.87872438969842	0.118325107520278	0.0257725451992657	-0.0925525623210122
chr1:22338233:22338319:clu_654_NA	-1.15041561134998	0.191408687055897	0.0221611688499522	-0.169247518205945
chr1:22338233:22338618:clu_654_NA	-1.15041652181675	0.558519578636426	0.0646649617073159	-0.49385461692911
chr1:22338526:22338618:clu_654_NA	2.30083213316673	0.250071734307677	0.913173869442732	0.663102135135055
chr1:22346339:22346540:clu_655_NA	0.262572553139132	0.32463215673885	0.409858330106424	0.0852261733675735
chr1:22346339:22346717:clu_655_NA	-0.201371994903948	0.223466774773712	0.177405317485401	-0.0460614572883105
chr1:22346601:22346717:clu_655_NA	-0.0612005582351842	0.451901068487438	0.412736352408175	-0.039164716079263
chr1:1407205:1407314:clu_66_NA	0.262102104671137	0.387890138589943	0.516997093748385	0.129106955158442
chr1:1407205:1407429:clu_66_NA	-0.262102104671137	0.612109861410057	0.483002906251615	-0.129106955158442
chr1:22462390:22462720:clu_660_NA	0.356759479692456	0.830296018349467	0.90898014736935	0.0786841290198832
chr1:22462393:22462720:clu_660_NA	-0.356759479692456	0.169703981650533	0.09101985263065	-0.0786841290198832
chr1:22542673:22542817:clu_662_NA	0.290851827360952	0.0210693482714708	0.0294737221582815	0.00840437388681068
chr1:22542673:22542837:clu_662_NA	-0.0130962385118341	0.107071836217074	0.110523891047424	0.00345205483034935
chr1:22542673:22542863:clu_662_NA	-0.0507705170060471	0.0715265945867702	0.0711028048047879	-0.000423789781982362
chr1:22542673:22542958:clu_662_NA	-0.0150436633980798	0.159683642902596	0.16451124583981	0.00482760293721413
chr1:22542673:22543107:clu_662_NA	-0.0781598153066073	0.0261843070550008	0.0253259210229169	-0.000858386032083925
chr1:22542862:22542958:clu_662_NA	-0.0585389994922355	0.183943045592198	0.181438208071035	-0.00250483752116309
chr1:22542981:22543107:clu_662_NA	-0.0752425936461484	0.43052122537489	0.417624207055746	-0.0128970183191448
chr1:22581721:22582082:clu_664_NA	0.427515614299757	0.163516625196506	0.32783308816079	0.164316462964284
chr1:22581721:22582297:clu_664_NA	0.335235324343288	0.0920496865460965	0.168281495462877	0.0762318089167807
chr1:22582114:22582297:clu_664_NA	-0.819177363810787	0.65167579448911	0.375569727136537	-0.276106067352573
chr1:22582128:22582297:clu_664_NA	0.0564264251677431	0.0927578937682872	0.128315689239795	0.0355577954715082
chr1:22882958:22883059:clu_672_NA	0.0891159808861913	0.454411652615881	0.470433060254826	0.0160214076389448
chr1:22882958:22883182:clu_672_NA	-0.14035978046927	0.0820824614257084	0.0675520743282537	-0.0145303870974547
chr1:22883070:22883182:clu_672_NA	0.0512437995830784	0.463505885958411	0.46201486541692	-0.00149102054149014
chr1:23012687:23013416:clu_675_NA	0.070074706432063	0.538870408687269	0.573451041436897	0.0345806327496279
chr1:23012687:23013511:clu_675_NA	-0.070074706432063	0.461129591312731	0.426548958563103	-0.0345806327496277
chr1:23292196:23292788:clu_680_NA	1.31873039906493	0.230834193696066	0.807501090312287	0.576666896616221
chr1:23292196:23294393:clu_680_NA	-1.31873039906493	0.769165806303934	0.192498909687713	-0.576666896616221
chr1:23348998:23349089:clu_681_NA	-4.02156949349056	0.951822538636301	0.00630773013858987	-0.945514808497711
chr1:23349004:23349089:clu_681_NA	4.02156949349056	0.0481774613636987	0.99369226986141	0.945514808497711
chr1:23405445:23405638:clu_683_NA	0.149729161157811	0.769191072435101	0.818052378436384	0.0488613060012822
chr1:23405445:23405658:clu_683_NA	-0.149729161157811	0.230808927564899	0.181947621563616	-0.0488613060012822
chr1:23467040:23467173:clu_684_NA	0.125873521350065	0.362909509419863	0.422867949693297	0.0599584402734344
chr1:23467040:23467249:clu_684_NA	-0.125873521350065	0.637090490580137	0.577132050306703	-0.0599584402734343
chr1:1513744:1513825:clu_69_NA	3.20300231450763	0.0894250607864205	0.983460554940088	0.894035494153668
chr1:1513744:1513831:clu_69_NA	-3.20300231450763	0.91057493921358	0.0165394450599118	-0.894035494153668
chr1:23658332:23658412:clu_691_NA	-2.93932165578577	0.869428399948183	0.0182938145561884	-0.851134585391994
chr1:23658332:23658416:clu_691_NA	2.93932165578577	0.130571600051817	0.981706185443811	0.851134585391994
chr1:23660644:23660686:clu_692_NA	0.315578677754804	0.948343624053846	0.971839233192747	0.0234956091389014
chr1:23660644:23660722:clu_692_NA	-0.315578677754804	0.0516563759461543	0.0281607668072529	-0.0234956091389014
chr1:23660733:23660834:clu_693_NA	0.110094441238878	0.075955501571551	0.0914075988853833	0.0154520973138322
chr1:23660733:23661089:clu_693_NA	-0.109507427614174	0.781814080433925	0.75536119984678	-0.0264528805871452
chr1:23660999:23661089:clu_693_NA	-0.000587013624704377	0.142230417994524	0.153231201267837	0.011000783273313
chr1:23663863:23664166:clu_694_NA	-0.303259001700789	0.931101195248147	0.900116412923536	-0.0309847823246105
chr1:23663863:23664614:clu_694_NA	0.0683550475863031	0.0559087648818116	0.078373930189099	0.0224651653072874
chr1:23664272:23664614:clu_694_NA	0.234903954114486	0.0129900398700417	0.0215096568873648	0.00851961701732315
chr1:23685299:23685397:clu_695_NA	-2.05444527369116	0.723378887456586	0.0411857059092339	-0.682193181547352
chr1:23685299:23685406:clu_695_NA	2.05444527369116	0.276621112543414	0.958814294090766	0.682193181547352
chr1:23732903:23732991:clu_699_NA	0.103690981063384	0.707465227047423	0.748473396942658	0.0410081698952349
chr1:23732903:23733003:clu_699_NA	-0.103690981063384	0.292534772952577	0.251526603057342	-0.041008169895235
chr1:1517057:1517149:clu_70_NA	1.90600530003464	0.0253685356230338	0.510906408517002	0.485537872893968
chr1:1517057:1517176:clu_70_NA	-3.23676149376983	0.942323741891844	0.110858971389069	-0.831464770502775
chr1:1517057:1518181:clu_70_NA	-0.09212067174852	0.00238578061717675	0.00651480429191779	0.00412902367474104
chr1:1517234:1518181:clu_70_NA	1.42287686548371	0.0299219418679453	0.371719815802011	0.341797873934065
